"cpg_id","chr","pos"
"cg03184141","chr15",89346989
"cg03185863","chr15",45879658
"cg03196360","chr15",63270641
"cg03196381","chr15",101817977
"cg03196588","chr15",77775623
"cg03196766","chr15",39888049
"cg03197032","chr15",36708407
"cg03197762","chr15",89765952
"cg03197830","chr15",73371746
"cg03199192","chr15",34491893
"cg03202935","chr15",25442696
"cg03205764","chr15",39626450
"cg03206179","chr15",44281604
"cg03210257","chr15",68118127
"cg03211327","chr15",52470919
"cg03224126","chr15",72491032
"cg03235353","chr15",48623186
"cg03236328","chr15",75101344
"cg03236725","chr15",92396240
"cg03237845","chr15",57377660
"cg03238581","chr15",76006143
"cg03238691","chr15",74597579
"cg03239258","chr15",83654751
"cg03253616","chr15",71372288
"cg03257179","chr15",41805946
"cg03264624","chr15",64791797
"cg03268007","chr15",78112818
"cg03275459","chr15",95889928
"cg03281038","chr15",54305206
"cg03283464","chr15",25493026
"cg03283990","chr15",35129641
"cg03286535","chr15",90649835
"cg03286783","chr15",44580973
"cg03289654","chr15",77168444
"cg03289833","chr15",68699713
"cg03290522","chr15",80634248
"cg03290748","chr15",68370885
"cg03291024","chr15",91473291
"cg03291336","chr15",69114244
"cg03293647","chr15",89849450
"cg03296810","chr15",88826454
"cg03297845","chr15",59463880
"cg03298015","chr15",85797052
"cg03298437","chr15",96961054
"cg03300062","chr15",62539746
"cg03300645","chr15",77223542
"cg03300787","chr15",100533202
"cg03302378","chr15",31745648
"cg03303355","chr15",99091512
"cg03306010","chr15",53750302
"cg03306967","chr15",95398978
"cg03311274","chr15",58624344
"cg03312532","chr15",90166033
"cg03313752","chr15",77835568
"cg03314013","chr15",60394017
"cg03316752","chr15",40069497
"cg03319638","chr15",42387193
"cg03319887","chr15",35967512
"cg03321773","chr15",66994926
"cg03323895","chr15",65282504
"cg03325535","chr15",27111949
"cg03326689","chr15",52588171
"cg03328299","chr15",74281983
"cg03329747","chr15",52242082
"cg03332701","chr15",63793652
"cg03334076","chr15",57309541
"cg03334077","chr15",99600209
"cg03336458","chr15",78324479
"cg03337575","chr15",80716846
"cg03340215","chr15",83315615
"cg03341413","chr15",68125566
"cg03344283","chr15",20562413
"cg03346271","chr15",29410166
"cg03346410","chr15",89631334
"cg03348466","chr15",91104770
"cg03349373","chr15",102226051
"cg03349935","chr15",65361335
"cg03350493","chr15",41837400
"cg03351248","chr15",100880064
"cg03352169","chr15",67426538
"cg03355190","chr15",40886188
"cg03357077","chr15",66790643
"cg03358735","chr15",100514121
"cg03361549","chr15",59226124
"cg03361973","chr15",48028752
"cg03362667","chr15",85928046
"cg03363417","chr15",25339084
"cg03365437","chr15",58357874
"cg03365496","chr15",60286384
"cg03366285","chr15",83474726
"cg03374888","chr15",96952744
"cg03380198","chr15",99409506
"cg03380744","chr15",29287083
"cg03381111","chr15",25296571
"cg03382226","chr15",49564704
"cg03382306","chr15",66097959
"cg03382910","chr15",23049107
"cg03384128","chr15",40311512
"cg03387238","chr15",75647072
"cg03390636","chr15",80843452
"cg03396151","chr15",37387304
"cg03396325","chr15",87876345
"cg03396447","chr15",52058531
"cg03396963","chr15",88932280
"cg03398481","chr15",81666671
"cg03399905","chr15",79576060
"cg03400264","chr15",102305119
"cg03402235","chr15",42749336
"cg03402443","chr15",24803245
"cg03403081","chr15",79057053
"cg03406394","chr15",60296138
"cg03413355","chr15",56537579
"cg03414001","chr15",102030434
"cg03422129","chr15",49271485
"cg03425194","chr15",25481443
"cg03429689","chr15",93199536
"cg03429785","chr15",59498649
"cg03429816","chr15",49103434
"cg03431028","chr15",33692812
"cg03432151","chr15",89745000
"cg03433728","chr15",29409753
"cg03435384","chr15",53681873
"cg03437916","chr15",41555798
"cg03440636","chr15",66310728
"cg03441544","chr15",22991065
"cg03441710","chr15",71787471
"cg03441853","chr15",73075003
"cg03442734","chr15",75745229
"cg03448532","chr15",41913293
"cg03449379","chr15",74630237
"cg03449621","chr15",83351564
"cg03450593","chr15",55968870
"cg03453870","chr15",39563291
"cg03454017","chr15",71479333
"cg03454375","chr15",34660076
"cg03454639","chr15",51370019
"cg03454927","chr15",85131389
"cg03455555","chr15",85356531
"cg03457338","chr15",78040120
"cg03461851","chr15",62457883
"cg03462348","chr15",25467603
"cg03462380","chr15",27112902
"cg03462733","chr15",80445229
"cg03462901","chr15",93613453
"cg03463990","chr15",74534692
"cg03465028","chr15",31658323
"cg03465861","chr15",76630660
"cg03469456","chr15",42140715
"cg03470331","chr15",93958397
"cg03471047","chr15",51455849
"cg03471122","chr15",27128315
"cg03472130","chr15",71717382
"cg03472349","chr15",31319218
"cg03473640","chr15",52601109
"cg03475671","chr15",90317562
"cg03480583","chr15",68524819
"cg03480935","chr15",67417860
"cg03483707","chr15",25513530
"cg03487716","chr15",90719777
"cg03487897","chr15",37110777
"cg03489186","chr15",89790844
"cg03489965","chr15",65368982
"cg03490703","chr15",35088261
"cg03491459","chr15",63613976
"cg03492092","chr15",101401498
"cg03492135","chr15",90592623
"cg03492603","chr15",62513534
"cg03492641","chr15",34807679
"cg03497895","chr15",59598984
"cg03499581","chr15",78384868
"cg03506799","chr15",101792752
"cg03531899","chr15",67448980
"cg03534208","chr15",100681334
"cg03535663","chr15",48937856
"cg03536657","chr15",69099834
"cg03537673","chr15",92398483
"cg03538504","chr15",66581018
"cg03539039","chr15",42263995
"cg03540781","chr15",83680553
"cg03540975","chr15",99242804
"cg03541936","chr15",42500120
"cg03542374","chr15",93448465
"cg03542778","chr15",45400492
"cg03543731","chr15",50474621
"cg03545575","chr15",58476720
"cg03578041","chr15",71147307
"cg03578458","chr15",70389891
"cg03585447","chr15",29077683
"cg03589001","chr15",79164714
"cg03589751","chr15",81134721
"cg03599575","chr15",90893182
"cg03603381","chr15",38857474
"cg03606214","chr15",21135690
"cg03608502","chr15",62537760
"cg03609787","chr15",44719012
"cg03611504","chr15",25415726
"cg03617487","chr15",43803877
"cg03619635","chr15",35529169
"cg03619840","chr15",69023191
"cg03622314","chr15",50838905
"cg03622592","chr15",21145708
"cg03624415","chr15",64995499
"cg03625665","chr15",99602038
"cg03626025","chr15",43478095
"cg03628053","chr15",48934176
"cg03628403","chr15",41694790
"cg03628719","chr15",89438964
"cg03630056","chr15",74645873
"cg03630413","chr15",96866537
"cg03643241","chr15",44487910
"cg03643709","chr15",41186784
"cg03649353","chr15",75614953
"cg03666205","chr15",67812280
"cg03671123","chr15",77175742
"cg03678138","chr15",43029643
"cg03679734","chr15",43885090
"cg03682712","chr15",74219307
"cg03683250","chr15",66085298
"cg03689324","chr15",74426925
"cg03690187","chr15",41233838
"cg03698145","chr15",98064729
"cg03698393","chr15",89438795
"cg03699385","chr15",47476206
"cg03700171","chr15",78748272
"cg03702533","chr15",77830579
"cg03706358","chr15",93043867
"cg03707955","chr15",61237076
"cg03709297","chr15",25298516
"cg03710176","chr15",62352459
"cg03711182","chr15",79383924
"cg03712270","chr15",73615496
"cg03712857","chr15",35990927
"cg03713317","chr15",22985092
"cg03713640","chr15",101088289
"cg03713668","chr15",41316752
"cg03713923","chr15",67666132
"cg03715360","chr15",59463469
"cg03717836","chr15",96596177
"cg03720842","chr15",45879953
"cg03723307","chr15",81706448
"cg03727202","chr15",53075718
"cg03727732","chr15",74900248
"cg03745604","chr15",89905304
"cg03752060","chr15",63727893
"cg03752741","chr15",84168459
"cg03756778","chr15",92407388
"cg03758697","chr15",93160966
"cg03759236","chr15",68891950
"cg03760060","chr15",25329354
"cg03761091","chr15",21968339
"cg03762349","chr15",79060523
"cg03763391","chr15",40453091
"cg03764027","chr15",62530766
"cg03767031","chr15",31195708
"cg03768297","chr15",52441108
"cg03770248","chr15",80762691
"cg03770318","chr15",96870625
"cg03770787","chr15",65652019
"cg03775123","chr15",65214075
"cg03778780","chr15",74466910
"cg03780073","chr15",48624255
"cg03788666","chr15",44116829
"cg03790864","chr15",78731104
"cg03790899","chr15",98971789
"cg03790974","chr15",74666127
"cg03793678","chr15",96862225
"cg03794218","chr15",43663795
"cg03795574","chr15",99256874
"cg03796321","chr15",86162442
"cg03796381","chr15",36650033
"cg03798986","chr15",101979368
"cg03799220","chr15",52860635
"cg03799387","chr15",25337644
"cg03800648","chr15",79044299
"cg03822622","chr15",31776450
"cg03822754","chr15",85201913
"cg03826564","chr15",101629310
"cg03830049","chr15",27744124
"cg03830168","chr15",76050995
"cg03832697","chr15",38228220
"cg03832737","chr15",71554492
"cg03833592","chr15",63278936
"cg03835332","chr15",44069518
"cg03835824","chr15",90744010
"cg03839418","chr15",69597656
"cg03840073","chr15",76635514
"cg03840075","chr15",25299157
"cg03840511","chr15",64649139
"cg03840915","chr15",101619858
"cg03843852","chr15",55611099
"cg03846288","chr15",59279849
"cg03846881","chr15",32934836
"cg03847675","chr15",93127379
"cg03847924","chr15",89090918
"cg03849707","chr15",68569188
"cg03850694","chr15",41849556
"cg03850730","chr15",62531125
"cg03854952","chr15",73525987
"cg03857502","chr15",90893396
"cg03857572","chr15",26869641
"cg03858387","chr15",25199164
"cg03859028","chr15",99949289
"cg03872267","chr15",89011204
"cg03873608","chr15",51914168
"cg03878377","chr15",55489120
"cg03880323","chr15",31507807
"cg03884132","chr15",33009531
"cg03895392","chr15",74426334
"cg03895857","chr15",26915752
"cg03897602","chr15",43940140
"cg03898385","chr15",25842025
"cg03899098","chr15",98193650
"cg03904104","chr15",57611481
"cg03905192","chr15",90893535
"cg03906444","chr15",67122959
"cg03906681","chr15",38378237
"cg03907278","chr15",90453520
"cg03924551","chr15",25930203
"cg03925327","chr15",67073441
"cg03927133","chr15",41794293
"cg03933990","chr15",60287139
"cg03938482","chr15",89720513
"cg03938525","chr15",79262857
"cg03939762","chr15",22545331
"cg03940484","chr15",91768273
"cg03942042","chr15",26896681
"cg03943826","chr15",72612556
"cg03944501","chr15",63115986
"cg03945400","chr15",38543209
"cg03946530","chr15",65596423
"cg03947447","chr15",67369615
"cg03948727","chr15",81667725
"cg03950166","chr15",80988613
"cg03950172","chr15",71184823
"cg03950590","chr15",59397186
"cg03950807","chr15",81082931
"cg03951374","chr15",37390176
"cg03952578","chr15",61509038
"cg03953246","chr15",47967175
"cg03954999","chr15",25923910
"cg03956737","chr15",38619073
"cg03959527","chr15",90894952
"cg03959625","chr15",84868606
"cg03959681","chr15",25425099
"cg03960279","chr15",80541641
"cg03960681","chr15",60769981
"cg03961086","chr15",77223867
"cg03965827","chr15",50979356
"cg03968225","chr15",75494877
"cg03980226","chr15",75503805
"cg03980268","chr15",26147082
"cg03981793","chr15",49716270
"cg03986909","chr15",73735694
"cg03986968","chr15",34330894
"cg03987813","chr15",83026317
"cg03988119","chr15",63797904
"cg03989244","chr15",72523736
"cg03992611","chr15",92397873
"cg03997517","chr15",27081254
"cg03998348","chr15",38227285
"cg04001842","chr15",45406939
"cg04001880","chr15",89876213
"cg04002203","chr15",73072692
"cg04003690","chr15",29905856
"cg04007302","chr15",101718893
"cg04009860","chr15",101853297
"cg04012913","chr15",52974112
"cg04014609","chr15",70392497
"cg04014889","chr15",23890593
"cg04025675","chr15",45671028
"cg04034458","chr15",40673660
"cg04036182","chr15",45458818
"cg04042305","chr15",55562773
"cg04048802","chr15",63334937
"cg04051458","chr15",39873060
"cg04055913","chr15",44173036
"cg04059647","chr15",76111112
"cg04060551","chr15",25435100
"cg04061361","chr15",25296404
"cg04061411","chr15",78385733
"cg04072771","chr15",55574912
"cg04090392","chr15",83952774
"cg04091325","chr15",84115433
"cg04093499","chr15",73193992
"cg04093633","chr15",82469848
"cg04095810","chr15",57668087
"cg04096150","chr15",40098188
"cg04097463","chr15",75097810
"cg04098270","chr15",72489686
"cg04099436","chr15",25331671
"cg04099524","chr15",59785236
"cg04100227","chr15",70345461
"cg04104789","chr15",24778439
"cg04105230","chr15",101938681
"cg04108298","chr15",102345912
"cg04120171","chr15",83775850
"cg04123157","chr15",69109656
"cg04124457","chr15",56036455
"cg04127894","chr15",40594732
"cg04134722","chr15",87436107
"cg04135558","chr15",50979175
"cg04135635","chr15",81004582
"cg04137128","chr15",75744262
"cg04137171","chr15",79104232
"cg04138492","chr15",74420890
"cg04139895","chr15",27331340
"cg04140906","chr15",78833505
"cg04142988","chr15",101984466
"cg04144108","chr15",43632501
"cg04147272","chr15",79261496
"cg04147969","chr15",70432547
"cg04149424","chr15",50559172
"cg04164058","chr15",89949694
"cg04170298","chr15",86805563
"cg04171117","chr15",93652578
"cg04173714","chr15",86211321
"cg04175957","chr15",23207925
"cg04176472","chr15",90893244
"cg04181150","chr15",33603883
"cg04181528","chr15",89943836
"cg04182114","chr15",63116019
"cg04184063","chr15",45386108
"cg04186599","chr15",85197162
"cg04189295","chr15",58653220
"cg04189320","chr15",31691214
"cg04192168","chr15",64806741
"cg04192393","chr15",63673286
"cg04193065","chr15",31528995
"cg04194339","chr15",99836575
"cg04194502","chr15",27135732
"cg04195855","chr15",101548413
"cg04195863","chr15",25223574
"cg04198210","chr15",74528606
"cg04198698","chr15",62515913
"cg04199911","chr15",83419719
"cg04200243","chr15",92486438
"cg04200704","chr15",25486871
"cg04200765","chr15",73925532
"cg04202736","chr15",42371721
"cg04216070","chr15",101712402
"cg04218022","chr15",25974140
"cg04218209","chr15",41247988
"cg04219504","chr15",100105188
"cg04223222","chr15",25923938
"cg04224340","chr15",89420872
"cg04231905","chr15",94840793
"cg04235071","chr15",75119335
"cg04241858","chr15",93609305
"cg04245873","chr15",63796130
"cg04249030","chr15",75230004
"cg04256898","chr15",93129916
"cg04256965","chr15",23888961
"cg04258001","chr15",93909165
"cg04258046","chr15",63445591
"cg04258811","chr15",84976641
"cg04264272","chr15",99676703
"cg04273745","chr15",24920340
"cg04278444","chr15",25456904
"cg04284033","chr15",85173380
"cg04286377","chr15",27111604
"cg04286959","chr15",67546365
"cg04287075","chr15",23453288
"cg04289575","chr15",73975176
"cg04291025","chr15",69746140
"cg04293948","chr15",96158220
"cg04294383","chr15",22954791
"cg04297867","chr15",63831570
"cg04299070","chr15",76031000
"cg04300298","chr15",62547105
"cg04300867","chr15",27360551
"cg04305374","chr15",57617681
"cg04305879","chr15",40545215
"cg04308089","chr15",96869027
"cg04310849","chr15",25454919
"cg04313941","chr15",78194488
"cg04315863","chr15",34330588
"cg04317051","chr15",57599596
"cg04318546","chr15",101147087
"cg04320928","chr15",56657307
"cg04321088","chr15",74988668
"cg04321240","chr15",87516203
"cg04325221","chr15",45410047
"cg04326117","chr15",46000100
"cg04326808","chr15",39543043
"cg04329136","chr15",94443775
"cg04329519","chr15",67340505
"cg04330628","chr15",44116879
"cg04336814","chr15",27019697
"cg04336836","chr15",83877070
"cg04338554","chr15",43641462
"cg04338556","chr15",31318286
"cg04339553","chr15",37307513
"cg04340651","chr15",93617080
"cg04344695","chr15",63658391
"cg04346683","chr15",76159937
"cg04349117","chr15",77570797
"cg04352505","chr15",63795867
"cg04384912","chr15",80325923
"cg04385934","chr15",99396621
"cg04407388","chr15",76032248
"cg04417954","chr15",91073943
"cg04422277","chr15",30918065
"cg04426109","chr15",27959473
"cg04429431","chr15",90818945
"cg04431777","chr15",25465466
"cg04433909","chr15",38368572
"cg04435632","chr15",74240089
"cg04435828","chr15",65667529
"cg04436755","chr15",74218767
"cg04438661","chr15",63176727
"cg04439584","chr15",64316219
"cg04441780","chr15",83479272
"cg04445849","chr15",90192325
"cg04446470","chr15",101817902
"cg04459939","chr15",90291141
"cg04467748","chr15",79760772
"cg04468564","chr15",49913596
"cg04472039","chr15",57677507
"cg04474209","chr15",52484920
"cg04480376","chr15",77896785
"cg04482760","chr15",49339272
"cg04482825","chr15",37190548
"cg04483936","chr15",57668247
"cg04487855","chr15",30261393
"cg04489066","chr15",42211509
"cg04489887","chr15",86685115
"cg04496281","chr15",23085583
"cg04509607","chr15",91538344
"cg04510874","chr15",91427884
"cg04513125","chr15",57891240
"cg04513146","chr15",99525812
"cg04519327","chr15",41149780
"cg04521583","chr15",44087089
"cg04523090","chr15",30336940
"cg04524239","chr15",25320886
"cg04537729","chr15",83877135
"cg04543131","chr15",67073942
"cg04550740","chr15",52821405
"cg04551155","chr15",74428183
"cg04555097","chr15",56535484
"cg04569583","chr15",62358531
"cg04571509","chr15",51199642
"cg04572898","chr15",89164981
"cg04579183","chr15",88119834
"cg04579211","chr15",41221939
"cg04588550","chr15",82337218
"cg04590262","chr15",65821556
"cg04600027","chr15",89922602
"cg04603031","chr15",78913156
"cg04606582","chr15",22413307
"cg04612952","chr15",91364242
"cg04613517","chr15",98418214
"cg04614155","chr15",42209202
"cg04616566","chr15",72020560
"cg04618340","chr15",93974215
"cg04619450","chr15",58553983
"cg04620101","chr15",101835123
"cg04622200","chr15",100654734
"cg04624362","chr15",90730573
"cg04625615","chr15",41788368
"cg04628206","chr15",59985263
"cg04629595","chr15",74592566
"cg04630490","chr15",70272395
"cg04631994","chr15",71740833
"cg04634427","chr15",27087315
"cg04635635","chr15",30163726
