cpg,d_AIBL,d_AddNeuroMed,concordant_strong,mean_abs_d,CHR,MAPINFO
cg22157525,0.005276,-0.102842,False,0.054059,5,150521400.0
cg22164891,-0.354147,-0.266821,True,0.310484,20,53583190.0
cg22171607,0.078578,0.038751,False,0.058665,1,8077504.0
cg22181664,0.003501,-0.053986,False,0.028744,1,86468642.0
cg22184990,-0.031249,-0.011339,False,0.021294,5,143002623.0
cg22185879,0.214427,-0.050787,False,0.132607,20,63521840.0
cg22193385,0.050911,-0.376843,False,0.213877,12,52244221.0
cg22198179,-0.069673,-0.166665,False,0.118169,13,114005019.0
cg22200633,-0.060452,0.184304,False,0.122378,11,6630032.0
cg22210337,-0.246712,0.014449,False,0.130580,11,2301578.0
cg22213242,0.123396,0.209731,False,0.166564,11,66316102.0
cg22216196,0.084183,-0.115265,False,0.099724,19,15453294.0
cg22222999,-0.334854,-0.220551,True,0.277702,1,234758965.0
cg22227345,0.088862,-0.086501,False,0.087682,15,96408883.0
cg22230559,-0.019459,0.116996,False,0.068227,6,31543647.0
cg22235407,-0.188919,-0.091478,False,0.140198,15,65916885.0
cg22237345,0.070958,0.180161,False,0.125560,13,91203664.0
cg22245273,-0.106854,0.066711,False,0.086782,19,4302451.0
cg22247240,0.099412,0.153858,False,0.126635,14,74348484.0
cg22249612,-0.230282,-0.266323,True,0.248302,12,55727701.0
cg22250531,-0.329856,-0.240551,True,0.285203,12,1921034.0
cg22256631,0.077960,-0.078304,False,0.078132,3,181726183.0
cg22260869,-0.036104,0.194714,False,0.115409,15,91854882.0
cg22265605,0.097176,0.310711,False,0.203944,4,150582394.0
cg22277972,-0.068085,-0.213572,False,0.140828,12,108566232.0
cg22280238,0.071833,0.074093,False,0.072963,17,81277523.0
cg22286382,-0.254798,-0.233264,True,0.244031,6,25875005.0
cg22290047,-0.007200,0.076431,False,0.041816,6,31535185.0
cg22293458,0.240279,0.114741,False,0.177510,3,184766077.0
cg22304799,-0.023911,-0.072147,False,0.048029,2,28655018.0
cg22325572,-0.145360,0.138986,False,0.142173,1,110873559.0
cg22328644,0.024291,-0.159068,False,0.091680,12,108634609.0
cg22328837,-0.040548,0.080981,False,0.060765,6,45454383.0
cg22331159,-0.191421,0.067687,False,0.129554,2,233060003.0
cg22335261,0.007977,-0.188844,False,0.098410,8,133113078.0
cg22352499,0.236670,-0.002918,False,0.119794,22,30416653.0
cg22355525,0.298957,0.009932,False,0.154445,6,28922099.0
cg22359781,-0.097551,0.016755,False,0.057153,11,110076928.0
cg22365240,-0.028973,0.271297,False,0.150135,2,104758537.0
cg22367981,0.226968,-0.027138,False,0.127053,1,231828302.0
cg22368507,0.016558,-0.276238,False,0.146398,3,58174251.0
cg22369786,0.125042,0.109955,False,0.117498,13,80337491.0
cg22377040,0.004417,0.065511,False,0.034964,6,30103635.0
cg22388260,-0.093154,0.229848,False,0.161501,16,14309281.0
cg22391718,0.313706,-0.125006,False,0.219356,1,109783663.0
cg22398226,-0.034216,0.090103,False,0.062160,4,154741065.0
cg22404290,0.148472,0.139480,False,0.143976,8,96444260.0
cg22422264,-0.178375,0.036530,False,0.107453,15,50500659.0
cg22431309,-0.088620,-0.121822,False,0.105221,7,140696219.0
cg22433862,0.142771,-0.007259,False,0.075015,1,27686830.0
cg22436753,-0.106209,0.039885,False,0.073047,1,209756201.0
cg22437221,-0.169409,-0.023919,False,0.096664,5,39202905.0
cg22438247,0.129580,0.038430,False,0.084005,21,42366554.0
cg22443249,0.064844,0.088076,False,0.076460,17,41056504.0
cg22453634,0.172285,0.151238,False,0.161761,15,98790489.0
cg22455271,0.023396,-0.098452,False,0.060924,7,47293487.0
cg22462726,0.013954,-0.166644,False,0.090299,3,184491473.0
cg22463795,-0.026286,0.178485,False,0.102386,19,13104478.0
cg22482278,0.209588,0.078277,False,0.143933,17,82331755.0
cg22487322,-0.020930,0.014311,False,0.017620,6,137045185.0
cg22493372,0.229502,0.032812,False,0.131157,7,74217558.0
cg22497575,0.093779,0.316158,False,0.204969,13,44451486.0
cg22502492,0.131655,-0.007661,False,0.069658,1,23371013.0
cg22502856,-0.129664,-0.201995,False,0.165829,1,209652333.0
cg22507723,-0.125092,-0.247229,False,0.186160,12,57737985.0
cg22513455,-0.273216,-0.117202,False,0.195209,3,119236997.0
cg22517705,-0.043435,0.021237,False,0.032336,1,26318822.0
cg22521151,-0.014376,-0.175376,False,0.094876,1,1163520.0
cg22522961,0.098152,-0.072669,False,0.085410,1,67823134.0
cg22539390,0.066533,-0.082639,False,0.074586,13,94574764.0
cg22540600,0.125042,0.124687,False,0.124864,5,150528122.0
cg22552736,-0.048505,-0.119951,False,0.084228,9,129495857.0
cg22565248,-0.019762,0.075425,False,0.047593,5,81755380.0
cg22581896,0.171112,0.073749,False,0.122430,7,4739594.0
cg22585786,-0.017752,-0.177860,False,0.097806,2,168181298.0
cg22588983,0.039232,0.178008,False,0.108620,5,38783040.0
cg22593953,0.187689,-0.221954,False,0.204821,3,187063995.0
cg22595391,-0.048156,0.304824,False,0.176490,17,82449155.0
cg22610645,0.103190,0.066995,False,0.085093,12,57610115.0
cg22614759,-0.106633,0.123147,False,0.114890,12,14960159.0
cg22615910,0.091593,-0.139517,False,0.115555,22,37759568.0
cg22621169,0.135221,-0.111167,False,0.123194,3,155676329.0
cg22633057,0.034054,0.183539,False,0.108797,7,35786917.0
cg22647566,0.165760,0.205365,False,0.185563,10,114856597.0
cg22685816,0.029028,-0.128792,False,0.078910,11,1036679.0
cg22687244,-0.075680,-0.125233,False,0.100457,15,59522974.0
cg22688072,0.063696,0.076144,False,0.069920,8,28415436.0
cg22691524,-0.030170,-0.093465,False,0.061817,3,185582788.0
cg22706147,-0.005406,-0.213547,False,0.109476,19,45528258.0
cg22709362,-0.033684,-0.077803,False,0.055743,1,44327908.0
cg22713192,0.110078,0.046966,False,0.078522,11,78399493.0
cg22727572,0.153817,-0.118605,False,0.136211,2,63045199.0
cg22732101,0.035033,0.157699,False,0.096366,19,16283827.0
cg22734236,-0.062020,0.032128,False,0.047074,4,151540868.0
cg22741735,-0.033213,-0.047208,False,0.040210,5,139677219.0
cg22747501,-0.132841,-0.113348,False,0.123095,7,29193860.0
cg22749736,0.070526,-0.022702,False,0.046614,11,1285529.0
cg22757535,-0.310576,-0.102453,False,0.206514,2,236510254.0
cg22768487,-0.147219,0.343291,False,0.245255,22,46374356.0
cg22770916,0.127705,0.063691,False,0.095698,13,46804446.0
cg22793129,-0.097762,-0.000994,False,0.049378,19,2085298.0
cg22796958,0.268358,0.042392,False,0.155375,3,157503471.0
cg22798223,0.051799,-0.132656,False,0.092228,1,2866535.0
cg22798849,0.010910,0.015018,False,0.012964,7,27115615.0
cg22801799,0.008643,-0.001251,False,0.004947,8,133060281.0
cg22802766,0.122808,0.126683,False,0.124745,12,14208354.0
cg22804236,-0.029272,-0.079198,False,0.054235,22,41699439.0
cg22804839,0.069404,0.302424,False,0.185914,6,150368782.0
cg22808633,0.061555,0.177626,False,0.119591,19,15453059.0
cg22825473,0.094047,0.078897,False,0.086472,12,124289324.0
cg22828340,-0.111220,-0.063835,False,0.087528,19,7519518.0
cg22834542,0.213603,0.121154,False,0.167379,11,88555362.0
cg22839308,-0.018742,0.165380,False,0.092061,4,38805638.0
cg22845855,0.003786,0.065458,False,0.034622,10,93445794.0
cg22851378,0.087366,-0.038944,False,0.063155,10,131934428.0
cg22851683,0.042692,-0.001739,False,0.022216,11,1919915.0
cg22855933,-0.036788,-0.097671,False,0.067229,2,156323000.0
cg22856114,0.151466,0.093256,False,0.122361,2,127418329.0
cg22863744,-0.135528,0.052117,False,0.093822,12,124457630.0
cg22871947,0.077098,0.024454,False,0.050776,10,49298830.0
cg22885000,0.097528,0.287538,False,0.192533,2,191358554.0
cg22893605,-0.138683,-0.048217,False,0.093450,5,171758320.0
cg22897715,-0.007859,0.007717,False,0.007788,11,57424778.0
cg22904711,-0.213537,-0.028059,False,0.120798,19,43774476.0
cg22905726,-0.088780,-0.053016,False,0.070898,5,95604247.0
cg22907034,0.036393,-0.174966,False,0.105680,3,124934815.0
cg22910462,0.046660,-0.129520,False,0.088090,22,17199688.0
cg22911013,-0.071534,0.028948,False,0.050241,3,120113445.0
cg22911315,0.097088,-0.141656,False,0.119372,8,3387554.0
cg22911687,0.124441,-0.027076,False,0.075758,5,102876118.0
cg22912095,0.139335,0.075895,False,0.107615,22,28885185.0
cg22939456,-0.106954,0.027352,False,0.067153,2,156593517.0
cg22941294,0.149392,0.043351,False,0.096372,1,109613488.0
cg22949949,0.152087,0.162977,False,0.157532,12,12070727.0
cg22957360,-0.142824,-0.188495,False,0.165660,10,99522815.0
cg22958104,-0.111948,0.064582,False,0.088265,20,44355707.0
cg22959827,-0.030913,-0.102555,False,0.066734,5,125125552.0
cg22961212,-0.023381,0.208817,False,0.116099,5,67268706.0
cg22962123,0.060037,-0.126572,False,0.093305,7,27113986.0
cg22969524,-0.083744,-0.197759,False,0.140752,17,43832348.0
cg22972858,0.060302,-0.011467,False,0.035885,12,122730701.0
cg22978940,-0.180237,-0.002754,False,0.091496,21,45478696.0
cg22980156,-0.007473,0.032724,False,0.020099,17,15463602.0
cg22982767,0.011165,0.042709,False,0.026937,22,46058132.0
cg22999830,-0.030690,0.016435,False,0.023562,14,93066287.0
cg23005885,-0.019106,-0.206846,False,0.112976,15,90000218.0
cg23008404,0.078336,0.041962,False,0.060149,3,138010155.0
cg23010585,-0.262342,-0.153470,False,0.207906,11,67442721.0
cg23013029,-0.028493,0.046663,False,0.037578,1,17181846.0
cg23013850,-0.206748,-0.058143,False,0.132445,2,224401587.0
cg23014425,-0.076139,-0.191945,False,0.134042,17,48571163.0
cg23021796,-0.228965,0.175684,False,0.202324,5,98933690.0
cg23023604,0.167784,-0.034712,False,0.101248,3,15873709.0
cg23029021,0.027891,0.124146,False,0.076018,11,414951.0
cg23036668,0.078037,0.317929,False,0.197983,1,87956142.0
cg23039227,-0.204806,-0.206468,True,0.205637,19,46415090.0
cg23048215,-0.203939,-0.155070,False,0.179504,19,947936.0
cg23052776,-0.244832,-0.346551,True,0.295691,14,71142441.0
cg23055236,0.239853,-0.178991,False,0.209422,2,224009194.0
cg23066808,-0.043499,0.250037,False,0.146768,7,2406931.0
cg23068939,-0.102624,0.142136,False,0.122380,1,111473964.0
cg23078268,0.007132,-0.139408,False,0.073270,10,98349878.0
cg23080355,0.080331,-0.193676,False,0.137004,1,94654158.0
cg23082339,0.057608,-0.083589,False,0.070598,5,141430484.0
cg23085676,-0.209005,0.059013,False,0.134009,19,46415108.0
cg23093496,-0.075424,0.346071,False,0.210748,16,29746002.0
cg23098693,-0.204499,-0.215706,True,0.210102,1,117608191.0
cg23108580,-0.076221,-0.001739,False,0.038980,12,39394166.0
cg23111544,-0.076895,-0.073753,False,0.075324,2,79120348.0
cg23111655,-0.163035,-0.243299,False,0.203167,1,19438327.0
cg23114964,0.022343,0.080040,False,0.051191,1,41751406.0
cg23116540,-0.227476,-0.124402,False,0.175939,15,39579607.0
cg23120601,-0.085260,-0.120367,False,0.102814,15,40291026.0
cg23126166,0.143443,0.132812,False,0.138128,10,88475467.0
cg23129452,-0.080375,0.088300,False,0.084337,X,48683790.0
cg23130731,-0.040752,0.122642,False,0.081697,10,104218893.0
cg23134259,0.175411,0.017157,False,0.096284,5,173612658.0
cg23138119,0.048506,0.002498,False,0.025502,2,162361870.0
cg23138261,-0.050836,-0.089658,False,0.070247,22,36410610.0
cg23139609,-0.113367,0.116123,False,0.114745,6,105453467.0
cg23165166,0.044856,-0.090331,False,0.067594,2,189049775.0
cg23166250,-0.019204,-0.042449,False,0.030827,1,161102071.0
cg23172911,-0.006912,-0.098323,False,0.052618,1,165910845.0
cg23174148,0.191524,0.044590,False,0.118057,3,141455495.0
cg23176316,0.041680,-0.065857,False,0.053769,2,20584646.0
cg23180841,-0.002276,0.007557,False,0.004917,2,28674446.0
cg23183559,0.059272,-0.112924,False,0.086098,8,119672943.0
cg23184252,-0.168431,-0.075766,False,0.122099,12,124655168.0
cg23188579,-0.091211,0.054633,False,0.072922,4,140343404.0
cg23192683,-0.099596,0.017813,False,0.058704,3,194488178.0
cg23193059,-0.285191,-0.263454,True,0.274323,11,116835374.0
cg23200873,0.042945,-0.013207,False,0.028076,3,167474049.0
cg23209962,0.114292,-0.351416,False,0.232854,5,73867659.0
cg23212751,0.013621,0.078267,False,0.045944,1,43935761.0
cg23214249,0.113841,-0.055381,False,0.084611,10,11936708.0
cg23214395,-0.109737,0.054682,False,0.082210,1,19815285.0
cg23221603,-0.088424,0.230397,False,0.159410,2,26741015.0
cg23222446,0.048414,0.116602,False,0.082508,6,63281115.0
cg23229016,0.167231,0.101032,False,0.134132,1,26546034.0
cg23235142,0.038018,0.142126,False,0.090072,7,45027242.0
cg23241448,-0.099704,0.137769,False,0.118737,17,847139.0
cg23244790,0.115639,0.319210,False,0.217425,5,141431535.0
cg23246095,0.020218,-0.166249,False,0.093234,2,162075128.0
cg23257934,-0.080541,0.034283,False,0.057412,1,234723235.0
cg23271660,0.153156,0.154179,False,0.153667,10,69121261.0
cg23273866,0.203891,0.168764,False,0.186327,2,195613006.0
cg23278418,-0.171568,-0.128540,False,0.150054,1,12496514.0
cg23298862,0.137965,-0.065213,False,0.101589,7,158366594.0
cg23304605,0.004031,0.261880,False,0.132955,14,91400029.0
cg23304647,-0.025786,-0.083864,False,0.054825,7,2738424.0
cg23313665,0.133701,-0.172466,False,0.153084,9,127755569.0
cg23314826,0.174934,0.109433,False,0.142183,8,101438763.0
cg23317818,0.062075,0.082012,False,0.072043,2,191387275.0
cg23330668,-0.052742,0.073470,False,0.063106,2,217151738.0
cg23332689,0.164438,-0.015367,False,0.089903,4,993864.0
cg23339092,0.197697,-0.042897,False,0.120297,14,61529979.0
cg23340514,-0.171665,0.154408,False,0.163036,21,38498780.0
cg23349014,-0.218457,0.063143,False,0.140800,5,135352767.0
cg23352695,-0.093135,0.174779,False,0.133957,17,31321793.0
cg23353543,-0.072907,-0.164974,False,0.118941,10,92848281.0
cg23356451,0.049463,0.068609,False,0.059036,13,51292688.0
cg23357708,-0.291115,-0.160375,False,0.225745,19,8515625.0
cg23359665,-0.092241,-0.312721,False,0.202481,6,32153130.0
cg23369601,0.032127,-0.156769,False,0.094448,5,6631687.0
cg23371877,0.284415,0.139633,False,0.212024,7,152370819.0
cg23378722,-0.059307,-0.268252,False,0.163779,13,49308364.0
cg23379806,-0.293132,-0.047482,False,0.170307,10,14608661.0
cg23385208,-0.027066,-0.261468,False,0.144267,14,104973576.0
cg23387569,-0.017377,-0.016824,False,0.017100,12,57726228.0
cg23401088,0.037909,-0.208284,False,0.123096,2,159064582.0
cg23404877,-0.090098,-0.097149,False,0.093624,2,85326636.0
cg23407520,0.046741,0.079021,False,0.062881,8,5121728.0
cg23412639,0.078542,0.159641,False,0.119092,4,158008425.0
cg23412797,0.168384,0.052170,False,0.110277,17,81283294.0
cg23429794,0.052744,0.301432,False,0.177088,6,118810570.0
cg23434428,-0.318938,0.006494,False,0.162716,10,6515167.0
cg23435821,0.146640,0.188904,False,0.167772,12,109155129.0
cg23436703,0.031906,-0.225529,False,0.128717,11,3144763.0
cg23453435,-0.076120,-0.075585,False,0.075853,14,106845075.0
cg23462772,-0.152607,-0.206576,False,0.179591,10,48634567.0
cg23475035,0.020879,0.112766,False,0.066822,14,54219466.0
cg23482747,-0.115951,0.069559,False,0.092755,19,18002795.0
cg23485307,-0.126191,-0.133561,False,0.129876,3,30665153.0
cg23496331,0.048166,0.236036,False,0.142101,5,150132842.0
cg23496516,0.062518,-0.140310,False,0.101414,17,78838738.0
cg23497683,0.123019,0.012289,False,0.067654,2,100142697.0
cg23501964,0.107279,-0.215193,False,0.161236,20,19886166.0
cg23507796,0.233669,0.177265,False,0.205467,18,58258876.0
cg23507945,-0.083442,0.107690,False,0.095566,6,137156047.0
cg23510258,-0.098661,0.158444,False,0.128553,17,82882945.0
cg23510527,-0.044340,-0.120566,False,0.082453,2,233692797.0
cg23512701,0.034125,-0.317467,False,0.175796,18,31103462.0
cg23513252,-0.180074,-0.237971,False,0.209022,7,48107447.0
cg23514543,0.101626,0.029264,False,0.065445,12,42130097.0
cg23519637,0.038900,-0.156368,False,0.097634,7,1082102.0
cg23524184,-0.088430,0.016420,False,0.052425,17,50052390.0
cg23538064,0.087726,-0.189642,False,0.138684,6,31945498.0
cg23543318,-0.247992,0.322183,False,0.285087,4,1202057.0
cg23547048,0.171012,0.141790,False,0.156401,4,704827.0
cg23547892,-0.259028,0.013671,False,0.136349,14,92704365.0
cg23551120,-0.032605,-0.187623,False,0.110114,13,112721534.0
cg23552820,-0.041937,0.213543,False,0.127740,17,66275953.0
cg23553480,-0.177215,-0.211671,False,0.194443,2,233060565.0
cg23560676,0.200315,0.190332,False,0.195323,8,125260227.0
cg23575275,-0.275167,-0.172045,False,0.223606,6,36686196.0
cg23581088,-0.066288,-0.254269,False,0.160278,6,3911926.0
cg23581700,0.164880,-0.074224,False,0.119552,8,72100381.0
cg23582982,-0.370546,-0.275955,True,0.323251,11,47394558.0
cg23588462,0.210395,0.007718,False,0.109057,13,94704969.0
cg23590472,-0.023197,-0.101921,False,0.062559,10,7815080.0
cg23595413,-0.274471,-0.212215,True,0.243343,11,76863264.0
cg23600322,0.223681,0.176069,False,0.199875,18,3457203.0
cg23601905,-0.070507,-0.190283,False,0.130395,17,17757746.0
cg23606421,-0.096642,-0.079275,False,0.087959,9,137436169.0
cg23612220,0.227116,0.086248,False,0.156682,1,151156822.0
cg23613317,0.047054,-0.006479,False,0.026766,5,154712549.0
cg23618477,-0.046503,0.250924,False,0.148714,6,168934777.0
cg23625390,0.226884,-0.159981,False,0.193432,15,76883898.0
cg23627022,0.086900,0.279785,False,0.183343,2,224026550.0
cg23631538,0.258840,0.215444,True,0.237142,1,111200915.0
cg23635728,0.087209,0.088051,False,0.087630,7,33725797.0
cg23639055,0.127500,0.194271,False,0.160885,14,89699258.0
cg23642250,-0.032043,-0.094460,False,0.063251,6,30103617.0
cg23649784,-0.156188,-0.211491,False,0.183839,1,156135955.0
cg23657099,-0.053867,-0.031452,False,0.042660,7,1062502.0
cg23660755,-0.021730,0.019282,False,0.020506,17,75114459.0
cg23663476,0.179812,0.068730,False,0.124271,16,28985128.0
cg23666945,0.084388,-0.280097,False,0.182242,3,32819658.0
cg23675587,0.159502,0.151589,False,0.155545,14,68459185.0
cg23676369,-0.175346,0.190973,False,0.183159,20,56411964.0
cg23689428,-0.005398,-0.268435,False,0.136917,2,120466388.0
cg23689722,-0.163064,-0.074887,False,0.118975,1,3184392.0
cg23690893,-0.230687,0.065402,False,0.148044,19,14560559.0
cg23691090,-0.119512,-0.131239,False,0.125375,22,46054101.0
cg23691894,0.302830,0.028391,False,0.165611,10,110006146.0
cg23694490,-0.082488,0.065072,False,0.073780,7,47406084.0
cg23697406,0.104232,-0.225133,False,0.164683,7,155951665.0
cg23705108,0.232197,0.063052,False,0.147624,4,27101253.0
cg23715830,0.186897,0.224685,False,0.205791,3,13933117.0
cg23722204,0.023718,-0.107056,False,0.065387,1,147505066.0
cg23730606,0.007524,0.129915,False,0.068719,17,50192728.0
cg23737737,-0.096713,0.056397,False,0.076555,12,6556204.0
cg23746574,0.013576,0.041798,False,0.027687,4,2838054.0
cg23749637,0.038424,-0.099090,False,0.068757,17,897509.0
cg23752963,-0.207623,-0.200288,True,0.203955,6,31534609.0
cg23760103,-0.166619,-0.009194,False,0.087906,6,31728196.0
cg23769730,0.064888,0.114751,False,0.089820,10,12071874.0
cg23780635,0.154024,0.122843,False,0.138433,8,1931948.0
cg23797100,0.176381,0.308271,False,0.242326,16,28984732.0
cg23800435,-0.065602,0.069424,False,0.067513,1,43285705.0
cg23808182,-0.062905,-0.176527,False,0.119716,11,1285638.0
cg23809813,0.242849,0.030209,False,0.136529,10,88457915.0
cg23822644,0.057884,0.324289,False,0.191087,7,27737868.0
cg23834593,-0.011492,0.045612,False,0.028552,20,44355280.0
cg23840044,0.022789,-0.011853,False,0.017321,11,22674541.0
cg23850174,-0.050743,-0.236599,False,0.143671,10,22253797.0
cg23855715,0.019694,-0.082534,False,0.051114,22,33006701.0
cg23859055,-0.029628,0.096189,False,0.062909,7,16644442.0
cg23878564,0.007990,-0.046873,False,0.027432,17,7384130.0
cg23879118,-0.173403,0.135422,False,0.154412,11,67646902.0
cg23879263,0.073799,-0.101625,False,0.087712,12,121540300.0
cg23879937,0.046201,-0.254247,False,0.150224,4,1747295.0
cg23887948,-0.115346,0.023904,False,0.069625,15,74202513.0
cg23893375,0.116745,0.132807,False,0.124776,15,55499623.0
cg23894854,-0.014426,0.266588,False,0.140507,1,111473993.0
cg23896695,0.070060,-0.091457,False,0.080759,8,127919289.0
cg23898497,-0.251564,-0.315835,True,0.283700,8,127810297.0
cg23901896,0.102652,-0.203768,False,0.153210,1,202007318.0
cg23906001,0.161714,0.134734,False,0.148224,7,122319760.0
cg23910243,-0.082388,-0.050362,False,0.066375,16,31473297.0
cg23915679,0.229689,0.089108,False,0.159398,14,73701687.0
cg23916878,0.039681,-0.233268,False,0.136474,6,44043450.0
cg23919433,-0.238313,-0.175170,False,0.206741,17,81872320.0
