cpg,bc_hc,bc_case,delta_bc,mean_beta_hc,mean_beta_case,sd_beta_hc,sd_beta_case,delta_var,bimodal_in_hc,lost_in_case,loss_of_bimodality,in_residual_concordant
cg18598117,0.43176198596924,0.5662706551416253,0.13450866917238535,0.13664053503184714,0.11974619875776395,0.09134721440131105,0.07462621406180102,-0.0027752417536813416,False,False,False,False
cg18607411,0.33776156956393594,0.43042118093395487,0.09265961137001893,0.8365938577494693,0.8391039378881987,0.027981847992805762,0.033557015369682655,0.00034308946342863,False,False,False,False
cg18610205,0.318491567632686,0.4403102764316419,0.1218187087989559,0.03610838004246285,0.03538701242236025,0.006844585245344844,0.0057016685320917,-1.433932313094761e-05,False,False,False,False
cg18617669,0.3056243747048255,0.39232846517457415,0.08670409046974864,0.9057264607218685,0.9057282608695651,0.008507661036799181,0.009916087990307553,2.5948504714450778e-05,False,False,False,False
cg18617679,0.3520767016960946,0.4512700845768982,0.0991933828808036,0.027423828025477708,0.02712549689440994,0.003429598091046022,0.0031219971655260664,-2.0152767645537258e-06,False,False,False,False
cg18621142,0.3552351772884771,0.4384943913754113,0.08325921408693421,0.9064023036093419,0.9044243850931677,0.012024057057874824,0.011856070264880192,-4.011546005253108e-06,False,False,False,False
cg18621299,0.3831635131839903,0.3433118791264917,-0.039851634057498586,0.03189976645435244,0.031940068322981366,0.004424293149051567,0.004429758338674108,4.838907030815714e-08,False,False,False,False
cg18623216,0.29072771163709793,0.385934704291906,0.09520699265480809,0.20540714649681527,0.19248305590062112,0.0379626861253087,0.041496608560105314,0.0002808029841418996,False,False,False,False
cg18628646,0.6938333392250513,0.7082467371583087,0.014413397933257355,0.8950329511677282,0.8908956397515528,0.03910048583291454,0.049504023135947345,0.0009218003142744595,True,False,False,False
cg18630178,0.5919109826319402,0.5197574531947563,-0.0721535294371839,0.9833452250530786,0.9833498695652174,0.0015013264249821648,0.001541093638177265,1.209885672807117e-07,True,True,True,False
cg18637383,0.1018939685517979,0.3537503469866719,0.251856378434874,0.03384187261146497,0.03383069565217391,0.003812357300114673,0.0038601220318201703,3.6647391680584305e-07,False,False,False,False
cg18638581,0.29435662438006155,0.4059569549898442,0.11160033060978264,0.3054398004246284,0.28500115527950315,0.05353524583934619,0.062182562664158406,0.0010006485524027531,False,False,False,False
cg18642369,0.29762599120185934,0.3479571786228353,0.050331187420975976,0.28980177070063695,0.29954457763975156,0.07154753395710473,0.07322894897764474,0.00024342935302744308,False,False,False,False
cg18649028,0.30582057062755963,0.32772886276269325,0.021908292135133622,0.136457838641189,0.13249424844720495,0.025873431752238392,0.027715920265939,9.87377655501504e-05,False,False,False,False
cg18649319,0.4485726026978078,0.4197940599043825,-0.028778542793425288,0.38535088959660296,0.40752972049689434,0.09678387766255571,0.09880309847223993,0.00039493329231459276,False,False,False,False
cg18649632,0.41421593236406967,0.41053918399586775,-0.003676748368201921,0.8977849893842886,0.9004571801242235,0.011674851240470737,0.011813728301158887,3.2620248864813275e-06,False,False,False,False
cg18665384,0.694927987575306,0.8384188440646535,0.14349085648934745,0.8754515796178343,0.8729678881987576,0.03553797142442613,0.05175139243247396,0.0014152592057365952,True,False,False,False
cg18669406,0.42396195850469937,0.8383110832956819,0.41434912479098257,0.0588233864118896,0.06123390683229813,0.014846398247191065,0.03371660436116774,0.0009163938687333175,False,False,False,False
cg18670236,0.3326981660292799,0.36082704538674243,0.028128879357462555,0.025758649681528665,0.025846559006211182,0.0038619329735133253,0.0041471989038457035,2.2847324561495304e-06,False,False,False,False
cg18674980,0.29409231908539213,0.7275011208149504,0.4334088017295583,0.12623017197452227,0.13010496894409937,0.030433924971666082,0.06558752530478093,0.003375499686424278,False,False,False,False
cg18680977,0.6327497953494273,0.8790753227892305,0.24632552743980318,0.9753687346072187,0.9753961863354037,0.004344365543332842,0.0062027994649643545,1.960120922846443e-05,True,False,False,False
cg18695263,0.3623462054443438,0.3657274972732878,0.0033812918289439775,0.9153796666666667,0.9163819378881987,0.011131467114471811,0.010553507587935782,-1.253303771194927e-05,False,False,False,False
cg18696027,0.41712311997678714,0.4505427069684047,0.03341958699161757,0.07005030997876857,0.06235000000000001,0.023364953472038354,0.02021620232944358,-0.00013722621412551707,False,False,False,False
cg18705931,0.35175141716016406,0.3647672602199945,0.013015843059830445,0.06944630997876858,0.07084737888198758,0.011021109140687373,0.011091570398248448,1.5580872083584827e-06,False,False,False,False
cg18707191,0.5207124080881403,0.5329795804690074,0.012267172380867053,0.8816674798301487,0.882933701863354,0.0248052926844406,0.027405304928253563,0.00013574819304979662,False,False,False,False
cg18723409,0.29094139004191777,0.4284253180746165,0.1374839280326987,0.18263641613588108,0.167996049689441,0.0741124428066934,0.07280860350422205,-0.00019156143454038353,False,False,False,False
cg18724928,0.7142426371518127,0.8166735251750478,0.10243088802323508,0.03843246284501061,0.04275073913043478,0.033983463956819754,0.03781088246168716,0.00027478701002705413,True,False,False,False
cg18733690,0.8478678007728253,0.42618140463659365,-0.42168639613623166,0.9099824713375796,0.9115155217391304,0.017088580548808404,0.0074185184058939285,-0.00023698516983452597,True,True,True,False
cg18735089,0.2742012705132974,0.40133820262264347,0.12713693210934607,0.7996884649681529,0.8150336086956522,0.05089936724125302,0.05218999307616043,0.00013304979172973266,False,False,False,False
cg18748062,0.3567479063413676,0.6871658963344004,0.3304179899930328,0.8978109723991508,0.8986758633540373,0.010754725951051251,0.01702975364600766,0.0001743483789614959,False,False,False,False
cg18749563,0.1385364954305535,0.35592613445839894,0.21738963902784544,0.9597969702760086,0.9594665776397515,0.005247186689294188,0.005880531003489132,7.0476767306908015e-06,False,False,False,False
cg18750756,0.36309929828696685,0.3425491969745644,-0.02055010131240248,0.037583953290870484,0.03806672049689441,0.0053948750931003065,0.005780991796624499,4.315188882485711e-06,False,False,False,False
cg18757077,0.3638064021701074,0.3437907474105084,-0.02001565475959899,0.9228984777070064,0.9243985652173913,0.009999133850735649,0.008978839044374421,-1.9363127180144953e-05,False,False,False,False
cg18758585,0.49321453123185816,0.45629039531447096,-0.03692413591738719,0.055192125265392786,0.05759416149068324,0.01913725747907587,0.024648607042767296,0.00024131920532831217,False,False,False,False
cg18759102,0.5235453405798528,0.6254255680920534,0.1018802275122006,0.040575683651804674,0.03932301242236024,0.010437847001021435,0.01148718789564464,2.3006835733112573e-05,False,False,False,False
cg18776945,0.1957829133455006,0.3215709755020125,0.12578806215651192,0.9440452484076433,0.9442383602484472,0.005585257247725365,0.004911651553389136,-7.070777541358808e-06,False,False,False,False
cg18792131,0.263527886994885,0.19608746177978165,-0.06744042521510335,0.9650987643312101,0.9651453229813665,0.0033874254966575865,0.003035273670944854,-2.2617652378748445e-06,False,False,False,False
cg18801945,0.5052485434939276,0.5225860275719862,0.017337484078058685,0.16523681316348196,0.1598483291925466,0.06130466880824349,0.06366824252234944,0.0002953826881962828,False,False,False,False
cg18831409,0.5996084772301941,0.35270069999791204,-0.24690777723228202,0.8253959596602971,0.8259732360248448,0.043577944941250085,0.03578408976390826,-0.0006185362050711799,True,True,True,False
cg18837947,0.6591997550318185,0.6299260109127199,-0.029273744119098555,0.11636251167728237,0.10606501863354036,0.06943883028474936,0.06534691356927962,-0.000551532038283324,True,False,False,False
cg18842310,0.2900899826613075,0.32221627106703166,0.03212628840572418,0.8333313991507432,0.8305462360248447,0.020733906984975514,0.022118387293865806,5.932815761982787e-05,False,False,False,False
cg18845718,0.47555708385655027,0.5957816366822638,0.12022455282571354,0.9006180934182592,0.9008206149068323,0.020734048141443102,0.02312760980977664,0.00010498558318159648,False,False,False,False
cg18853490,0.5296073804295999,0.6796016337216747,0.14999425329207483,0.05521637367303609,0.05185355279503105,0.021434868680380987,0.028152173601229406,0.00033309128312858014,False,False,False,False
cg18854004,0.3967927784055147,0.4596895505263932,0.06289677212087852,0.17792739915074313,0.16939268944099378,0.05329696733616115,0.054510017845717594,0.00013077531830862216,False,False,False,False
cg18854392,0.30471101555195673,0.4049698493343368,0.10025883378238004,0.9127621740976646,0.9123940186335404,0.006820834593552629,0.007002506007202033,2.5113058282962917e-06,False,False,False,False
cg18855030,0.16994164796033598,0.36552364717740493,0.19558199921706895,0.03665047983014863,0.03667839751552795,0.004737912677486356,0.004494090118254615,-2.2509705484921435e-06,False,False,False,False
cg18856478,0.805442391973929,0.8457152590731778,0.04027286709924882,0.9429857091295116,0.946994552795031,0.04788015181882717,0.02878651159416955,-0.0014638456884326807,True,False,False,False
cg18856501,0.16019400515306736,0.32938430036603134,0.16919029521296397,0.9561008895966029,0.9563088260869567,0.0046351437821713975,0.0036481102257970768,-8.175849661836969e-06,False,False,False,False
cg18858144,0.33802583277186354,0.354133497656869,0.01610766488500548,0.8018376072186837,0.7973874223602483,0.02507619553164194,0.028723251283289584,0.00019620958194185747,False,False,False,False
cg18860854,0.3003910757736448,0.34034696626843575,0.039955890494790924,0.9138834607218683,0.9149999006211179,0.00704784501046519,0.00673501202133761,-4.311732363976951e-06,False,False,False,False
cg18864179,0.4072922753257604,0.24955251164456024,-0.15773976368120016,0.9267797133757961,0.9284967950310558,0.00818438118175773,0.006200633965690536,-2.8536233751834904e-05,False,False,False,False
cg18864926,0.10450453196059711,0.3791526870589703,0.2746481550983732,0.9664242356687899,0.9664502298136647,0.003238297388483176,0.0030612395594931162,-1.1153823356513492e-06,False,False,False,False
cg18870258,0.1333129702472862,0.36842687170493155,0.23511390145764535,0.8860569957537155,0.8846087204968945,0.009813408651734594,0.010598839974975552,1.6032419449200387e-05,False,False,False,False
cg18881723,0.45399495002229723,0.4231895651971662,-0.03080538482513101,0.11942808067940551,0.11912665217391306,0.0327238283979581,0.03491249138887485,0.00014803310995925166,False,False,False,False
cg18881778,0.34454809586117713,0.8200659500018274,0.47551785414065023,0.9603545286624203,0.9585839378881988,0.006088261930186618,0.014004332944079054,0.0001590544078780582,False,False,False,False
cg18887230,0.3672231793243159,0.3856711621224969,0.018447982798180995,0.7757252993630573,0.7860737142857142,0.04763617368101303,0.051175064299474576,0.0003496821630877187,False,False,False,False
cg18890112,0.9670017786919676,0.2711636197290448,-0.6958381589629228,0.028578796178343947,0.027321024844720498,0.017532787176591316,0.0037668473604433304,-0.000293209487142766,True,True,True,False
cg18890556,0.28729621522995835,0.40548370320822813,0.11818748797826978,0.14380545859872612,0.13394768322981368,0.043392881128545134,0.04522269094733063,0.00016214964388173102,False,False,False,True
cg18899064,0.2927110517388833,0.3696368088574768,0.07692575711859351,0.8686627473460722,0.8659625838509316,0.01813125827644331,0.020965402707663103,0.00011080558400739334,False,False,False,False
cg18899667,0.3473925908289087,0.9610704592193036,0.6136778683903948,0.9252641295116772,0.920806397515528,0.007834994900282092,0.05454646278658676,0.0029139294574410477,False,False,False,False
cg18900271,0.2575795658674362,0.2636970188938512,0.006117453026415032,0.1440240552016985,0.14297172670807454,0.02146831923420246,0.02385131609471152,0.0001079965487082176,False,False,False,False
cg18901104,0.333190100505137,0.4017643647028281,0.06857426419769114,0.05632670700636943,0.05637032919254659,0.007792480260873283,0.009057093731418758,2.13081982436052e-05,False,False,False,False
cg18908499,0.3611337303467337,0.4278333474048977,0.06669961705816402,0.03330611040339703,0.03323418633540373,0.007318691878851875,0.007900599524881775,8.856222034989723e-06,False,False,False,False
cg18914751,0.31997550744542846,0.39355294553676723,0.07357743809133876,0.9047271592356687,0.9057302919254658,0.008865723853883192,0.010269098048051586,2.685331526718345e-05,False,False,False,False
cg18917643,0.2798219060512723,0.33536047348746223,0.055538567436189956,0.7130332165605096,0.7089879378881987,0.046812468656715595,0.060579124745213334,0.0014784231331601383,False,False,False,False
cg18919017,0.4407389982141689,0.4562777779656732,0.015538779751504306,0.8786618513800425,0.8804748695652175,0.025014724179528047,0.027571411016696818,0.00013444627967376557,False,False,False,False
cg18921475,0.38105976299489097,0.5233014898136878,0.14224172681879688,0.9005836900212314,0.898379552795031,0.011770346938137983,0.017176068053726897,0.0001564762467421235,False,False,False,False
cg18926409,0.27409098370524276,0.3940043588745501,0.11991337516930733,0.17844191719745223,0.16486614906832298,0.03787548606077469,0.04093189829876132,0.00024086785400020223,False,False,False,True
cg18951862,0.4221026536376842,0.9721140017057874,0.5500113480681033,0.973131008492569,0.9715666770186335,0.0027573176388711257,0.01886022229243418,0.00034810518435840135,False,False,False,False
cg18955629,0.40383189549154275,0.37282099281197584,-0.03101090267956691,0.9113271974522293,0.9131500931677017,0.01421322478992768,0.013569891593064237,-1.7873801081499295e-05,False,False,False,False
cg18960620,0.39053774204933955,0.44717175864182673,0.05663401659248718,0.10277694692144375,0.09714883229813664,0.02824343615666257,0.03241029247462063,0.000252735372354976,False,False,False,False
cg18964319,0.3073382462099362,0.3477049957952244,0.040366749585288186,0.24984093630573245,0.23332997515527948,0.05656484367768588,0.06546724983206778,0.0010863792602933378,False,False,False,True
cg18982286,0.30497524704374007,0.3455082476838542,0.040533000640114114,0.9609606560509555,0.9610629440993789,0.00369222355374225,0.003315864244899897,-2.637559080203486e-06,False,False,False,False
