cpg_id,PT,POD,DCT,TAL,PC,CNT_IC,PEC,FIB,EC,Myeloid,B
cg20725662,0.8915845,0.548277,0.461463,0.8915845,0.8915845,0.8915845,0.8915845,0.8915845,0.8915845,0.8915845,0.8915845
cg20732027,0.396177,0.396177,0.396177,0.396177,0.396177,0.396177,0.396177,0.396177,0.396177,0.396177,0.13521
cg20747380,0.443078,0.443078,0.685333,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078
cg20749510,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.570072,0.31839
cg20749932,0.855918,0.855918,0.855918,0.855918,0.855918,0.855918,0.855918,0.855918,0.283372,0.855918,0.855918
cg20762805,0.869612,0.869612,0.869612,0.869612,0.869612,0.869612,0.5473,0.869612,0.869612,0.869612,0.869612
cg20763327,0.623845,0.392697,0.623845,0.623845,0.623845,0.623845,0.623845,0.623845,0.623845,0.623845,0.623845
cg20765522,0.501069,0.208323,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069
cg20772300,0.181952,0.392513,0.181952,0.181952,0.181952,0.181952,0.181952,0.181952,0.181952,0.181952,0.181952
cg20778071,0.841752,0.464953,0.841752,0.841752,0.841752,0.841752,0.841752,0.841752,0.841752,0.841752,0.841752
cg20781438,0.152485,0.152485,0.152485,0.152485,0.152485,0.152485,0.152485,0.152485,0.152485,0.152485,0.380086
cg20784259,0.689975,0.689975,0.689975,0.689975,0.689975,0.689975,0.689975,0.264247,0.689975,0.689975,0.689975
cg20796357,0.185872,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084
cg20804101,0.283402,0.686161,0.686161,0.686161,0.686161,0.686161,0.686161,0.686161,0.686161,0.686161,0.686161
cg20805367,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.209921,0.552982,0.552982,0.552982
cg20807948,0.832894,0.832894,0.832894,0.832894,0.832894,0.832894,0.832894,0.832894,0.832894,0.832894,0.499063
cg20810198,0.329414,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273
cg20812370,0.678142,0.678142,0.678142,0.678142,0.678142,0.678142,0.678142,0.678142,0.678142,0.906106,0.678142
cg20815778,0.2995505,0.2995505,0.2995505,0.2995505,0.2995505,0.2995505,0.2995505,0.2995505,0.2995505,0.943042,0.792322
cg20817131,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.755424,0.722646
cg20820622,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.944653,0.941683
cg20820767,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.939392,0.778578
cg20823348,0.600778,0.600778,0.600778,0.600778,0.600778,0.600778,0.600778,0.600778,0.600778,0.933806,0.600778
cg20825416,0.6486765,0.6486765,0.6486765,0.6486765,0.6486765,0.6486765,0.6486765,0.206209,0.209441,0.6486765,0.6486765
cg20830848,0.805254,0.805254,0.805254,0.805254,0.805254,0.805254,0.805254,0.805254,0.509168,0.805254,0.805254
cg20832009,0.520889,0.520889,0.520889,0.520889,0.520889,0.520889,0.520889,0.319041,0.520889,0.520889,0.520889
cg20840795,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.938025,0.923046
cg20849025,0.8971995,0.8971995,0.8971995,0.8971995,0.8971995,0.8971995,0.8971995,0.8971995,0.8971995,0.505106,0.128595
cg20852788,0.816709,0.816709,0.816709,0.816709,0.816709,0.816709,0.816709,0.361887,0.816709,0.816709,0.816709
cg20858433,0.885378,0.483003,0.885378,0.885378,0.885378,0.885378,0.885378,0.885378,0.885378,0.885378,0.885378
cg20868410,0.251973,0.251973,0.251973,0.251973,0.251973,0.251973,0.251973,0.251973,0.251973,0.251973,0.530295
cg20878275,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.209921,0.552982,0.552982,0.552982
cg20883174,0.732333,0.732333,0.732333,0.732333,0.732333,0.732333,0.732333,0.357886,0.732333,0.732333,0.732333
cg20894686,0.2855,0.2855,0.2855,0.2855,0.543926,0.2855,0.2855,0.2855,0.2855,0.2855,0.2855
cg20899321,0.7998235,0.7998235,0.7998235,0.7998235,0.7998235,0.7998235,0.7998235,0.125415,0.05965,0.7998235,0.7998235
cg20902353,0.712554,0.712554,0.712554,0.712554,0.712554,0.712554,0.712554,0.712554,0.712554,0.712554,0.380197
cg20908204,0.6735055,0.334277,0.6735055,0.6735055,0.6735055,0.6735055,0.6735055,0.339371,0.6735055,0.6735055,0.6735055
cg20910807,0.517255,0.517255,0.517255,0.517255,0.517255,0.517255,0.726272,0.517255,0.517255,0.517255,0.517255
cg20928824,0.92371,0.92371,0.92371,0.92371,0.92371,0.92371,0.92371,0.622367,0.92371,0.92371,0.92371
cg20933297,0.706324,0.706324,0.706324,0.706324,0.706324,0.706324,0.706324,0.358766,0.706324,0.706324,0.706324
cg20940044,0.81456,0.135843,0.81456,0.81456,0.81456,0.81456,0.81456,0.81456,0.81456,0.81456,0.81456
cg20940398,0.685893,0.405707,0.685893,0.685893,0.685893,0.685893,0.685893,0.685893,0.685893,0.685893,0.685893
cg20943032,0.501544,0.501544,0.501544,0.501544,0.501544,0.501544,0.501544,0.501544,0.09129,0.501544,0.501544
cg20943461,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.272446,0.142849
cg20944964,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.5228675,0.939392,0.778578
cg20950167,0.406639,0.406639,0.406639,0.406639,0.406639,0.406639,0.712206,0.406639,0.406639,0.406639,0.406639
cg20955894,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.096744
cg20969151,0.789273,0.789273,0.789273,0.789273,0.789273,0.789273,0.789273,0.385744,0.789273,0.789273,0.789273
cg20970369,0.239828,0.591477,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828
cg20972167,0.926518,0.926518,0.926518,0.926518,0.926518,0.926518,0.926518,0.423326,0.926518,0.926518,0.926518
cg20974609,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.755424,0.722646
cg20980587,0.904372,0.904372,0.573247,0.904372,0.904372,0.904372,0.904372,0.904372,0.904372,0.904372,0.904372
cg20987369,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.663168
cg20989480,0.647537,0.280914,0.280914,0.280914,0.280914,0.280914,0.280914,0.57598,0.280914,0.280914,0.280914
cg20995304,0.666212,0.666212,0.666212,0.666212,0.666212,0.666212,0.666212,0.666212,0.240573,0.666212,0.666212
cg20997159,0.561083,0.561083,0.561083,0.561083,0.561083,0.561083,0.561083,0.561083,0.004868,0.561083,0.561083
cg21007414,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.085008
cg21010202,0.5091676666666666,0.009223,0.5091676666666666,0.191075,0.5091676666666666,0.5091676666666666,0.015632,0.5091676666666666,0.5091676666666666,0.5091676666666666,0.5091676666666666
cg21011616,0.14111,0.14111,0.14111,0.14111,0.14111,0.14111,0.14111,0.787162,0.627228,0.14111,0.14111
cg21012874,0.698057,0.698057,0.698057,0.698057,0.698057,0.698057,0.698057,0.698057,0.057066,0.698057,0.698057
cg21017775,0.819686,0.819686,0.819686,0.819686,0.424378,0.819686,0.819686,0.819686,0.819686,0.819686,0.819686
cg21032008,0.843331,0.843331,0.843331,0.843331,0.843331,0.843331,0.843331,0.843331,0.843331,0.843331,0.593536
cg21033440,0.687915,0.687915,0.687915,0.687915,0.687915,0.687915,0.687915,0.687915,0.687915,0.687915,0.445949
cg21037784,0.786216,0.786216,0.786216,0.786216,0.786216,0.786216,0.786216,0.562665,0.786216,0.786216,0.786216
cg21040575,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.209921,0.552982,0.552982,0.552982
cg21059475,0.576365,0.576365,0.576365,0.576365,0.576365,0.576365,0.576365,0.576365,0.255857,0.576365,0.576365
cg21068907,0.826778,0.826778,0.826778,0.826778,0.826778,0.826778,0.826778,0.826778,0.374788,0.826778,0.826778
cg21074058,0.869884,0.869884,0.869884,0.869884,0.869884,0.869884,0.869884,0.869884,0.869884,0.869884,0.66838
cg21082141,0.399511,0.399511,0.399511,0.399511,0.399511,0.399511,0.399511,0.399511,0.399511,0.399511,0.83522
cg21092324,0.7978645,0.7978645,0.7978645,0.7978645,0.7978645,0.7978645,0.7978645,0.7978645,0.7978645,0.169522,0.167608
cg21094022,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.952931,0.868556
cg21097354,0.40280233333333343,0.40280233333333343,0.40280233333333343,0.40280233333333343,0.40280233333333343,0.40280233333333343,0.40280233333333343,0.097319,0.40280233333333343,0.677606,0.800341
cg21097733,0.339863,0.839167,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863
cg21099148,0.875078,0.492263,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078
cg21105227,0.172309,0.172309,0.172309,0.172309,0.172309,0.172309,0.172309,0.421749,0.172309,0.172309,0.172309
cg21112391,0.590053,0.804302,0.804302,0.804302,0.804302,0.804302,0.804302,0.804302,0.804302,0.804302,0.804302
cg21121136,0.337601,0.337601,0.337601,0.337601,0.337601,0.337601,0.337601,0.337601,0.07798,0.337601,0.337601
cg21134232,0.2277185,0.2277185,0.662813,0.2277185,0.2277185,0.2277185,0.2277185,0.2277185,0.2277185,0.942615,0.2277185
cg21138550,0.912574,0.912574,0.912574,0.912574,0.912574,0.912574,0.912574,0.159638,0.912574,0.912574,0.912574
cg21140380,0.893911,0.893911,0.893911,0.893911,0.893911,0.893911,0.893911,0.658159,0.893911,0.893911,0.893911
cg21142398,0.285682,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878
cg21142904,0.629888,0.273337,0.629888,0.629888,0.629888,0.629888,0.629888,0.629888,0.629888,0.629888,0.629888
cg21143197,0.113174,0.113174,0.113174,0.113174,0.113174,0.113174,0.113174,0.113174,0.113174,0.113174,0.336069
cg21145248,0.246297,0.612547,0.612547,0.612547,0.612547,0.612547,0.612547,0.612547,0.612547,0.612547,0.612547
cg21151061,0.445223,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921
cg21156276,0.088478,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858
cg21163415,0.517255,0.517255,0.517255,0.517255,0.517255,0.517255,0.726272,0.517255,0.517255,0.517255,0.517255
cg21163444,0.475645,0.475645,0.475645,0.475645,0.475645,0.475645,0.475645,0.475645,0.475645,0.774374,0.475645
cg21169762,0.595527,0.17466,0.595527,0.595527,0.595527,0.595527,0.595527,0.595527,0.595527,0.595527,0.595527
cg21177426,0.7130515,0.7130515,0.7130515,0.7130515,0.7130515,0.7130515,0.7130515,0.067653,0.030764,0.7130515,0.7130515
cg21184800,0.561083,0.561083,0.561083,0.561083,0.561083,0.561083,0.561083,0.561083,0.004868,0.561083,0.561083
cg21188037,0.852271,0.852271,0.852271,0.852271,0.852271,0.852271,0.852271,0.852271,0.852271,0.464718,0.852271
cg21197905,0.610909,0.610909,0.610909,0.610909,0.610909,0.610909,0.610909,0.610909,0.610909,0.942129,0.610909
cg21201099,0.274328,0.274328,0.274328,0.274328,0.026101,0.274328,0.274328,0.274328,0.274328,0.274328,0.274328
cg21201294,0.221935,0.221935,0.221935,0.221935,0.221935,0.221935,0.221935,0.221935,0.221935,0.221935,0.607329
cg21204860,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.411506,0.096744
cg21204904,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.160668
cg21209876,0.541981,0.541981,0.541981,0.541981,0.541981,0.541981,0.541981,0.541981,0.541981,0.905468,0.541981
cg21213617,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg21218864,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.160668
cg21220247,0.845977,0.845977,0.845977,0.845977,0.845977,0.845977,0.845977,0.845977,0.845977,0.845977,0.095202
cg21220708,0.239828,0.591477,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828
cg21222743,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.165727
cg21229570,0.1978165,0.1978165,0.1978165,0.1978165,0.1978165,0.1978165,0.1978165,0.667085,0.507669,0.1978165,0.1978165
cg21234123,0.5299265,0.858673,0.5299265,0.5299265,0.5299265,0.5299265,0.5299265,0.5299265,0.15293,0.5299265,0.5299265
cg21235754,0.758436,0.116067,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436
cg21237939,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg21238812,0.928883,0.32076,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883
cg21242356,0.257933,0.727187,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933
cg21245875,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.530759,0.944653,0.941683
cg21249754,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.166833,0.1357
cg21251785,0.36219,0.36219,0.36219,0.36219,0.36219,0.36219,0.36219,0.36219,0.36219,0.871261,0.742415
cg21266798,0.48028066666666663,0.48028066666666663,0.48028066666666663,0.48028066666666663,0.48028066666666663,0.48028066666666663,0.48028066666666663,0.48028066666666663,0.704956,0.77475,0.842269
cg21275039,0.796089,0.796089,0.796089,0.796089,0.796089,0.796089,0.796089,0.796089,0.796089,0.796089,0.528719
cg21279996,0.3098695,0.3098695,0.3098695,0.3098695,0.3098695,0.3098695,0.3098695,0.3098695,0.3098695,0.887365,0.667485
cg21282054,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.5713010000000001,0.272446,0.142849
cg21286921,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.131368
cg21291385,0.462993,0.462993,0.087752,0.462993,0.462993,0.462993,0.462993,0.462993,0.462993,0.462993,0.462993
cg21293562,0.376442,0.376442,0.376442,0.376442,0.376442,0.376442,0.376442,0.038269,0.376442,0.376442,0.376442
cg21296037,0.5299265,0.858673,0.5299265,0.5299265,0.5299265,0.5299265,0.5299265,0.5299265,0.15293,0.5299265,0.5299265
cg21296320,0.913927,0.913927,0.913927,0.913927,0.913927,0.913927,0.913927,0.512832,0.913927,0.913927,0.913927
cg21301440,0.537386,0.537386,0.537386,0.537386,0.537386,0.537386,0.537386,0.195959,0.537386,0.537386,0.537386
cg21307775,0.334283,0.334283,0.334283,0.334283,0.334283,0.334283,0.334283,0.334283,0.633878,0.334283,0.334283
cg21317965,0.2855,0.2855,0.2855,0.2855,0.543926,0.2855,0.2855,0.2855,0.2855,0.2855,0.2855
cg21332500,0.400423,0.400423,0.400423,0.400423,0.400423,0.400423,0.400423,0.664238,0.400423,0.400423,0.400423
cg21333665,0.797027,0.797027,0.797027,0.797027,0.797027,0.797027,0.797027,0.797027,0.797027,0.797027,0.543319
cg21339581,0.164837,0.599517,0.599517,0.599517,0.599517,0.599517,0.599517,0.599517,0.599517,0.599517,0.599517
cg21347053,0.4653343333333333,0.070357,0.4653343333333333,0.220095,0.4653343333333333,0.4653343333333333,0.092809,0.4653343333333333,0.4653343333333333,0.4653343333333333,0.4653343333333333
cg21350115,0.626633,0.626633,0.626633,0.626633,0.626633,0.626633,0.626633,0.626633,0.135357,0.626633,0.626633
cg21353144,0.64111,0.64111,0.64111,0.64111,0.64111,0.64111,0.64111,0.325575,0.64111,0.64111,0.64111
cg21367811,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.945588,0.827485
cg21370522,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.165727
cg21384789,0.890541,0.890541,0.890541,0.349391,0.890541,0.890541,0.890541,0.890541,0.890541,0.890541,0.890541
cg21384977,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.504492
cg21393885,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.376506
cg21395577,0.403986,0.403986,0.403986,0.403986,0.403986,0.403986,0.403986,0.403986,0.837044,0.403986,0.403986
cg21399057,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.914192,0.908754
cg21404045,0.400423,0.400423,0.400423,0.400423,0.400423,0.400423,0.400423,0.664238,0.400423,0.400423,0.400423
cg21412456,0.609187,0.609187,0.609187,0.609187,0.609187,0.609187,0.609187,0.609187,0.609187,0.609187,0.320262
cg21415035,0.857017,0.857017,0.857017,0.857017,0.857017,0.857017,0.857017,0.857017,0.364918,0.857017,0.857017
cg21415292,0.107946,0.107946,0.107946,0.107946,0.107946,0.107946,0.107946,0.107946,0.107946,0.533212,0.107946
cg21415549,0.189629,0.189629,0.189629,0.189629,0.189629,0.189629,0.189629,0.189629,0.189629,0.189629,0.499249
cg21436120,0.821237,0.821237,0.821237,0.821237,0.821237,0.821237,0.821237,0.496587,0.43282,0.821237,0.821237
cg21439763,0.819598,0.819598,0.819598,0.819598,0.819598,0.819598,0.819598,0.819598,0.819598,0.386853,0.819598
cg21442998,0.819666,0.390823,0.819666,0.819666,0.819666,0.819666,0.819666,0.819666,0.819666,0.819666,0.819666
cg21446955,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.629588,0.227644
cg21450723,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.952931,0.868556
cg21450888,0.851381,0.851381,0.851381,0.851381,0.851381,0.851381,0.851381,0.012487,0.851381,0.851381,0.851381
cg21459632,0.769672,0.347127,0.769672,0.769672,0.769672,0.769672,0.769672,0.769672,0.769672,0.769672,0.769672
cg21464565,0.443078,0.443078,0.685333,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078
cg21467206,0.783578,0.347913,0.783578,0.783578,0.783578,0.783578,0.783578,0.783578,0.783578,0.783578,0.783578
cg21467614,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.165727
cg21468971,0.649363,0.875356,0.875356,0.875356,0.875356,0.875356,0.875356,0.875356,0.875356,0.875356,0.875356
cg21469772,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg21474786,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.426734,0.914192,0.908754
cg21477691,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.118097
cg21483216,0.831398,0.096413,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398
cg21493516,0.900643,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473
cg21497990,0.146597,0.146597,0.146597,0.146597,0.616665,0.146597,0.146597,0.146597,0.146597,0.146597,0.146597
cg21504624,0.454017,0.454017,0.454017,0.454017,0.454017,0.454017,0.454017,0.454017,0.454017,0.454017,0.731541
cg21514164,0.7806245,0.7806245,0.7806245,0.7806245,0.7806245,0.7806245,0.7806245,0.399896,0.7806245,0.403319,0.7806245
cg21520549,0.690537,0.183583,0.690537,0.690537,0.690537,0.690537,0.690537,0.690537,0.690537,0.690537,0.690537
cg21526357,0.747863,0.747863,0.747863,0.747863,0.747863,0.747863,0.747863,0.747863,0.747863,0.747863,0.424611
cg21527616,0.023361,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743
cg21531685,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.581
cg21535606,0.498874,0.498874,0.498874,0.498874,0.498874,0.498874,0.498874,0.797684,0.498874,0.498874,0.498874
cg21540984,0.631866,0.191683,0.631866,0.631866,0.631866,0.631866,0.631866,0.631866,0.111966,0.631866,0.631866
cg21548220,0.6735055,0.334277,0.6735055,0.6735055,0.6735055,0.6735055,0.6735055,0.339371,0.6735055,0.6735055,0.6735055
cg21556281,0.2277185,0.2277185,0.662813,0.2277185,0.2277185,0.2277185,0.2277185,0.2277185,0.2277185,0.942615,0.2277185
cg21561492,0.619351,0.619351,0.619351,0.619351,0.619351,0.619351,0.619351,0.088364,0.619351,0.619351,0.619351
cg21564965,0.849061,0.849061,0.849061,0.849061,0.849061,0.849061,0.849061,0.516237,0.849061,0.849061,0.849061
cg21577651,0.099601,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539
cg21579197,0.545682,0.545682,0.545682,0.545682,0.545682,0.545682,0.545682,0.545682,0.545682,0.889103,0.804426
