IlmnID,CHR,MAPINFO
cg19215678,12,124821187
cg19215679,12,120665694
cg19215692,3,12953158
cg19215764,6,8383779
cg19215876,13,28545451
cg19215966,5,81480075
cg19216010,17,53891962
cg19216056,4,186877549
cg19216136,15,64796239
cg19216143,6,19893073
cg19216162,20,35234230
cg19216198,6,149970147
cg19216204,3,37274577
cg19216211,8,22455985
cg19216212,2,10598505
cg19216285,18,60998748
cg19216286,6,33028347
cg19216336,1,110834373
cg19216357,5,162943572
cg19216359,17,851843
cg19216378,18,10660639
cg19216414,19,55881844
cg19216475,19,55083878
cg19216490,22,50639217
cg19216519,3,50607786
cg19216547,20,11111708
cg19216561,4,53750115
cg19216563,2,18011921
cg19216592,4,101466425
cg19216624,7,127749462
cg19216631,7,155131324
cg19216660,17,2268601
cg19216698,6,86070968
cg19216731,11,19223634
cg19216788,3,121633801
cg19216791,19,5568215
cg19216817,19,49950807
cg19216829,2,136396345
cg19216839,16,89882933
cg19216851,11,8752499
cg19216890,4,11373798
cg19216894,17,7232118
cg19216917,11,64669676
cg19216994,11,811556
cg19217022,17,78977571
cg19217068,1,87583806
cg19217130,2,88427580
cg19217142,19,35841562
cg19217169,22,28186806
cg19217214,2,219746920
cg19217283,5,149759048
cg19217463,2,133025651
cg19217469,21,41808281
cg19217527,12,112383199
cg19217535,2,65355926
cg19217571,19,48283234
cg19217633,14,24620350
cg19217692,12,57998655
cg19217735,2,71250778
cg19217739,5,66124230
cg19217770,9,72086140
cg19217778,13,113420269
cg19217788,2,48756583
cg19217820,11,101916809
cg19217872,6,28234842
cg19217890,5,142246405
cg19217918,3,196245261
cg19217955,17,7123993
cg19217964,16,63402221
cg19218029,5,140700493
cg19218057,11,66688627
cg19218067,2,181235114
cg19218072,5,38884013
cg19218081,X,54501852
cg19218082,13,111111171
cg19218083,21,47794366
cg19218102,17,80559058
cg19218135,20,48909251
cg19218163,16,46770884
cg19218187,1,5680784
cg19218189,4,174513129
cg19218264,11,72394957
cg19218286,14,30765766
cg19218358,2,235411932
cg19218438,22,49076090
cg19218470,1,59573854
cg19218492,12,86995757
cg19218505,11,8102015
cg19218509,20,32856746
cg19218526,1,7306252
cg19218558,17,74568250
cg19218595,6,109049558
cg19218607,12,49928923
cg19218679,12,111621457
cg19218697,21,43837812
cg19218722,2,200820955
cg19218740,8,62763859
cg19218929,6,18386872
cg19218988,X,106449723
cg19219065,2,173060434
cg19219068,3,48617066
cg19219106,13,47174478
cg19219220,1,203903266
cg19219231,2,61108085
cg19219255,10,65957476
cg19219276,7,99430619
cg19219364,3,164621773
cg19219366,11,6495535
cg19219378,1,172113876
cg19219392,15,40704680
cg19219423,10,52761021
cg19219435,19,15354050
cg19219437,3,142607714
cg19219463,1,110709610
cg19219503,10,37414801
cg19219560,2,88926949
cg19219577,17,12569321
cg19219624,7,97362522
cg19219655,2,10187085
cg19219661,10,103892700
cg19219672,17,79804112
cg19219726,4,80330351
cg19219750,5,31193685
cg19219778,12,55378637
cg19219834,19,54610240
cg19219844,3,184530594
cg19219920,10,126433330
cg19219933,10,8130715
cg19219936,16,89493188
cg19219998,4,6314659
cg19220091,19,49540855
cg19220099,22,20119476
cg19220144,7,8482680
cg19220149,12,9221780
cg19220199,1,161179029
cg19220206,5,65880874
cg19220272,2,43312366
cg19220282,2,65217527
cg19220293,18,21704284
cg19220507,10,36778953
cg19220555,11,133372671
cg19220566,6,31740969
cg19220584,2,201262800
cg19220607,19,36365306
cg19220719,10,77532328
cg19220825,12,50353950
cg19220838,19,5784946
cg19220868,2,3659018
cg19220906,X,54204827
cg19220923,12,133018107
cg19220930,17,75056336
cg19220988,2,174323802
cg19221000,10,88597654
cg19221044,6,32806166
cg19221078,1,145507114
cg19221136,1,110950696
cg19221218,4,52994298
cg19221251,7,104653678
cg19221303,3,54994084
cg19221352,13,24071858
cg19221370,6,42186320
cg19221392,6,169583467
cg19221395,1,24519676
cg19221489,20,48530653
cg19221500,21,46309898
cg19221532,12,13128269
cg19221535,20,35925457
cg19221542,12,130644628
cg19221545,10,103603811
cg19221570,3,79978042
cg19221620,2,175208143
cg19221748,18,42792854
cg19221823,16,67840481
cg19221841,19,41197048
cg19221903,7,124996162
cg19221912,8,140629358
cg19221959,7,94537346
cg19222054,2,184462681
cg19222059,8,61830626
cg19222080,17,61523510
cg19222104,1,214549863
cg19222156,6,31085033
cg19222283,4,2322706
cg19222330,1,240635281
cg19222366,11,128491
cg19222379,18,3262146
cg19222397,12,7129897
cg19222405,19,1826866
cg19222406,17,8596571
cg19222466,2,18465604
cg19222471,2,27435240
cg19222480,20,44441445
cg19222512,3,97482374
cg19222525,20,62492219
cg19222569,1,164408848
cg19222574,3,126706206
cg19222679,2,134310834
cg19222680,4,8149664
cg19222695,16,86342078
cg19222712,2,54557835
cg19222774,9,84438657
cg19222775,12,48046116
cg19222778,17,37783612
cg19222784,11,20044427
cg19222814,5,110022084
cg19222830,5,150466792
cg19222895,16,14020500
cg19222922,1,119934592
cg19223064,10,30351258
cg19223106,19,58898629
cg19223119,10,574731
cg19223129,4,7052402
cg19223137,6,121656566
cg19223190,17,80058834
cg19223209,4,6707286
cg19223211,8,17579770
cg19223218,19,4082331
cg19223274,6,143381997
cg19223295,18,42535863
cg19223299,6,100057159
cg19223314,12,122751226
cg19223361,20,56158825
cg19223411,2,219267197
cg19223467,12,10183266
cg19223520,10,94547325
cg19223521,2,119436489
cg19223541,18,21033233
cg19223601,16,71659838
cg19223616,X,49834453
cg19223622,19,7587310
cg19223675,17,33447085
cg19223721,1,183208045
cg19223768,3,131442642
cg19223782,11,503806
cg19223812,9,114606305
cg19223824,20,44682962
cg19223835,10,81192486
cg19223883,15,102085996
cg19224047,7,36802527
cg19224070,5,65491434
cg19224164,4,2966383
cg19224186,5,5319266
cg19224198,2,169510129
cg19224203,19,12917241
cg19224249,19,55574676
cg19224278,15,101419016
cg19224280,6,31367791
cg19224357,14,22471273
cg19224471,16,81415943
cg19224639,12,28186449
cg19224645,1,39282002
cg19224656,3,72897545
cg19224673,16,74330484
cg19224713,8,119634282
cg19224759,6,144619003
cg19224761,11,33233289
cg19224787,3,24452427
cg19224793,3,194532254
cg19224837,14,95236614
cg19224850,8,1043019
cg19224886,12,72054628
cg19224938,19,3530956
cg19224941,22,47381663
cg19225031,1,36602645
cg19225036,3,52586342
cg19225068,10,22614932
cg19225090,19,5403709
cg19225095,11,18548708
cg19225099,12,53243488
cg19225151,11,71927580
cg19225178,12,33176380
cg19225280,6,34846109
cg19225308,19,3607138
cg19225369,1,32255600
cg19225391,14,92517766
cg19225422,2,10971445
cg19225438,14,64915053
cg19225512,10,72648692
cg19225602,11,75269315
cg19225666,8,124982336
cg19225688,2,218990042
cg19225696,1,201487262
cg19225708,16,89874887
cg19225717,9,114659123
cg19225755,6,132539767
cg19225788,15,64648446
cg19225798,9,123165815
cg19225827,4,72579686
cg19225848,19,33690982
cg19225868,13,24895628
cg19225923,10,1034292
cg19225953,19,13276343
cg19226007,17,43045067
cg19226017,6,35697184
cg19226080,4,39480564
cg19226087,12,51430229
cg19226099,20,54824084
cg19226100,6,28195027
cg19226203,22,29833657
cg19226230,3,53323908
cg19226346,2,115594081
cg19226358,2,129105528
cg19226370,1,181015951
cg19226421,14,100622763
cg19226577,7,81076830
cg19226593,12,57940443
cg19226619,1,184377003
cg19226626,10,116310859
cg19226647,10,114710610
cg19226762,1,93491403
cg19226770,4,156921360
cg19226844,13,21808907
cg19226866,11,63993874
cg19226872,2,19558541
cg19226918,11,76342099
cg19226934,3,158362217
cg19226975,15,71830815
cg19227031,6,32118314
cg19227047,19,37095687
cg19227053,20,60116794
cg19227130,3,62359391
cg19227131,22,18072902
cg19227145,7,7091124
cg19227146,19,7864932
cg19227170,16,680876
cg19227210,13,51466480
cg19227223,1,67660600
cg19227284,4,83906330
cg19227294,12,132054611
cg19227304,7,156338115
cg19227382,10,73521605
cg19227396,6,42858951
cg19227446,19,48247022
cg19227485,17,33773897
cg19227511,20,32149261
cg19227523,X,128872001
cg19227526,3,9929454
cg19227561,X,48915351
cg19227568,6,75582336
cg19227606,11,71202328
cg19227617,X,19479610
cg19227627,18,6662213
cg19227639,2,18958862
cg19227662,15,43032368
cg19227679,3,74571101
cg19227696,5,93425441
cg19227710,3,151285665
cg19227719,2,119067827
cg19227765,10,125207605
cg19227922,5,61957252
cg19227924,17,28565708
cg19227947,10,101300882
cg19228034,7,92672811
cg19228043,7,134796025
cg19228065,15,25748861
cg19228118,1,34631323
cg19228134,12,48285452
cg19228160,12,13100221
cg19228181,11,102218074
cg19228228,1,33849825
cg19228230,8,143701623
cg19228245,8,107670003
cg19228287,1,178625444
cg19228334,6,101851282
cg19228374,7,129658428
cg19228412,1,7351629
cg19228537,5,81463537
cg19228553,12,127246025
cg19228647,6,6901001
cg19228665,17,1787077
cg19228683,11,91963265
cg19228755,22,38372511
cg19228781,13,114977792
cg19228848,12,49463114
cg19228862,19,29434791
cg19228966,3,14078796
cg19228999,16,19729115
cg19229071,2,241233526
cg19229077,17,997373
cg19229116,3,116684993
cg19229182,10,102998737
cg19229209,3,99440400
cg19229215,7,73476336
cg19229291,5,7326042
cg19229309,19,7011686
cg19229344,10,101294642
cg19229402,15,22647091
cg19229422,X,28629417
cg19229441,10,6008528
cg19229544,17,73400450
cg19229557,12,105626936
cg19229566,15,75640733
cg19229588,8,35344725
cg19229651,7,41951118
cg19229692,7,131830278
cg19229702,3,11762010
cg19229716,6,134940971
cg19229737,9,124375892
cg19229751,11,13901080
cg19229759,14,77051232
cg19229809,16,31885193
cg19229823,7,135644282
cg19229867,13,28037884
cg19229903,5,6634931
cg19229991,12,18242548
cg19230025,19,35488495
cg19230041,12,115776771
cg19230048,19,22702155
cg19230443,19,49950583
cg19230445,9,19551341
cg19230459,11,63933995
cg19230474,2,101611185
cg19230501,10,35926226
cg19230532,3,185429424
cg19230575,3,179041493
cg19230588,11,27180174
cg19230639,14,53117919
cg19230680,18,33918018
cg19230709,19,4933045
cg19230715,19,51684986
cg19230730,15,51171383
cg19230755,7,65878502
cg19230787,7,4049966
cg19230800,10,133331477
cg19230850,20,33133411
cg19230867,3,42103366
cg19230917,20,35234225
cg19230952,X,54523104
cg19231082,3,119217132
cg19231141,5,169815292
cg19231153,10,22869956
cg19231165,11,101152009
cg19231170,17,77020036
cg19231180,7,95029456
cg19231244,19,4066982
cg19231290,10,3827320
cg19231346,8,29267913
cg19231371,6,167196253
cg19231602,22,35019830
cg19231632,19,49661070
cg19231697,12,54478753
cg19231704,5,131630113
cg19231742,11,116981385
cg19231743,7,151818889
cg19231811,6,12752872
cg19231821,1,197169867
cg19232113,11,33730110
cg19232164,11,114320723
cg19232326,19,1902025
cg19232382,10,134953541
cg19232395,11,8550220
cg19232410,1,231162858
cg19232414,6,34048227
cg19232583,11,118979062
cg19232655,1,38022315
cg19232689,10,35625976
cg19232748,6,351360
cg19232815,6,31439147
cg19232929,12,52299523
cg19232933,8,42552325
cg19232991,15,91063743
cg19233000,17,39729246
cg19233001,1,201346875
cg19233043,3,50605002
cg19233086,21,43954848
cg19233088,2,128588580
cg19233127,18,57432303
cg19233156,19,48101436
cg19233179,9,22009469
cg19233189,4,89212287
cg19233249,14,67674843
cg19233268,12,52715660
cg19233284,2,122463750
cg19233295,1,15518509
cg19233297,20,35851411
cg19233405,1,154988720
cg19233472,5,169532751
cg19233505,1,111965988
cg19233518,X,14047761
cg19233663,15,68156339
cg19233664,5,171863303
cg19233753,6,142410097
cg19233757,8,146024628
cg19233761,3,183770676
cg19233769,1,228269880
cg19233790,12,47614742
cg19233792,13,115010007
cg19233829,7,1781917
cg19233843,17,80012352
cg19233880,10,75598901
cg19233923,11,63753597
cg19233981,8,102507442
cg19234006,13,45266694
cg19234014,20,45142575
cg19234089,11,65728167
cg19234095,22,50675821
cg19234140,1,19972102
cg19234171,3,128226070
cg19234182,8,140727900
cg19234198,14,50554589
cg19234301,6,31509894
cg19234363,17,73128574
cg19234412,11,78638669
cg19234439,1,161602334
cg19234488,1,37783970
cg19234495,1,43748662
cg19234502,18,52220111
cg19234509,1,115124244
cg19234591,1,26632947
cg19234613,12,107832501
cg19234705,19,19042180
cg19234708,18,10145703
cg19234736,3,51996833
cg19234738,3,134031550
cg19234758,3,46909010
cg19234801,11,44577540
cg19234858,2,74756371
cg19234880,9,15476438
cg19234894,13,110880171
cg19234897,3,5229192
cg19234935,19,42728859
cg19235026,3,191047811
cg19235048,8,129831867
cg19235065,1,45795592
cg19235071,6,114891273
cg19235098,13,97600532
cg19235109,X,14891590
cg19235180,3,155945852
cg19235198,8,101348487
cg19235283,1,89725208
cg19235307,3,129160153
cg19235339,10,90342898
cg19235408,16,30441501
cg19235418,3,19515923
cg19235490,2,201391215
cg19235494,3,101443850
cg19235676,10,105421557
cg19235722,4,158123622
cg19235893,2,105493610
cg19235908,2,144440779
cg19235955,19,9731900
cg19235966,1,16173720
cg19235974,12,1063196
cg19235994,3,150329792
cg19236028,6,53109478
cg19236050,1,110785088
cg19236158,2,148264764
cg19236247,2,26835352
cg19236263,X,13753411
cg19236287,20,23215596
cg19236328,6,32141881
cg19236395,7,44122271
cg19236402,8,9782926
cg19236431,6,158447876
cg19236475,7,11791121
cg19236493,17,46629595
cg19236543,12,93337873
cg19236559,22,24895104
cg19236645,3,170240983
cg19236675,7,76624760
cg19236679,10,118032329
cg19236700,6,138428791
cg19236733,1,1326577
cg19236745,11,33182889
cg19236768,1,161509969
cg19236776,6,152505878
cg19236794,1,1181768
cg19236829,16,50708994
cg19236928,7,56408082
cg19236980,15,63585200
cg19236995,1,98515176
cg19236996,16,49499943
cg19237004,10,134679250
cg19237045,5,116244508
cg19237047,19,47748855
cg19237063,7,157666167
cg19237113,1,6803799
cg19237150,10,71951558
cg19237294,18,35065235
cg19237335,20,46944083
cg19237337,4,5990264
cg19237340,3,101587821
cg19237421,12,31479355
cg19237473,13,96125843
cg19237476,11,70501602
cg19237483,6,21367835
cg19237530,7,48685181
cg19237546,11,60719941
cg19237600,7,99564473
cg19237617,3,14899460
cg19237691,1,1141616
cg19237753,20,1876214
cg19237798,13,48839455
cg19237809,12,46120898
cg19237818,20,8639257
cg19237825,22,19768089
cg19237856,2,44357920
cg19237879,11,9113457
cg19237900,20,49971052
cg19237923,1,156831235
cg19237967,1,75055301
cg19237985,2,215593360
cg19238006,7,82188956
cg19238031,4,40423993
cg19238042,15,102095726
cg19238058,1,239551176
cg19238103,10,63661361
cg19238137,12,7241448
cg19238141,20,9441311
cg19238161,18,44944310
cg19238270,1,2444643
cg19238294,18,60832033
cg19238325,3,51988424
cg19238349,13,49888179
cg19238380,1,156093947
cg19238390,14,102510978
cg19238394,X,48958235
cg19238398,5,138775247
cg19238415,11,32916119
cg19238422,1,228353245
cg19238448,1,58325448
cg19238520,6,28921358
cg19238521,6,28497343
cg19238536,11,8059951
cg19238575,8,141319470
cg19238654,2,44467936
cg19238804,17,57440225
cg19238824,7,135433789
cg19238840,16,20339174
cg19238871,1,48397202
cg19238875,3,61612217
cg19238911,9,138025804
cg19239007,19,5016026
cg19239018,1,27227108
cg19239035,12,113834829
cg19239040,7,35298663
cg19239041,20,4795443
cg19239052,10,48427625
cg19239104,19,5036608
cg19239148,19,34663205
cg19239201,5,140246766
cg19239230,1,240938944
cg19239233,12,106976677
cg19239253,2,242254484
cg19239270,11,30605663
cg19239278,19,19513161
cg19239304,2,238621428
cg19239342,5,112258298
cg19239418,2,122786170
cg19239462,11,64646301
cg19239506,11,111589205
cg19239531,5,149503257
cg19239582,4,145426822
cg19239592,X,129628233
cg19239658,14,74297415
cg19239692,7,671755
cg19239723,17,72081894
cg19239752,19,54663616
cg19239767,2,128460786
cg19239783,1,186177164
cg19239830,2,70740728
cg19239848,20,10198390
cg19239894,17,48603286
cg19239903,7,98791707
cg19239924,12,106698107
cg19239930,19,54368805
cg19239937,20,31148807
cg19239940,17,78992373
cg19240021,1,168147598
cg19240039,7,62515303
cg19240040,6,126449152
cg19240052,22,42475692
cg19240090,2,229173192
cg19240103,1,43618285
cg19240110,19,17445962
cg19240112,5,139487014
cg19240117,13,58202438
cg19240167,3,195638329
cg19240178,21,15755930
cg19240189,12,29762621
cg19240213,7,27163094
cg19240233,6,39399815
cg19240319,1,161427100
cg19240396,11,518924
cg19240483,7,72985060
cg19240508,6,36907809
cg19240552,9,129932551
cg19240569,11,63331820
cg19240584,7,91538985
cg19240604,1,153432479
cg19240637,2,7172296
cg19240664,17,61537527
cg19240678,11,132582549
cg19240703,4,87855651
cg19240752,6,3879940
cg19240795,9,136335851
cg19240857,6,31683108
cg19240869,21,40140782
cg19240938,11,2942035
cg19240985,14,52815711
cg19241051,10,87870433
cg19241088,4,88742412
cg19241089,2,161351391
cg19241112,12,77244838
cg19241168,3,33318719
cg19241175,1,34336014
cg19241220,7,37389784
cg19241279,2,176175001
cg19241305,2,162137624
cg19241311,20,30028892
cg19241322,12,48746088
cg19241327,7,157484558
cg19241352,1,166958388
cg19241377,12,99401652
cg19241424,6,55497979
cg19241465,10,35713016
cg19241472,1,168893243
cg19241542,2,54323592
cg19241593,4,25678040
cg19241619,11,20761810
cg19241670,17,45134720
cg19241679,19,2302400
cg19241689,6,33245515
cg19241690,11,45715470
cg19241741,6,523335
cg19241743,19,52491267
cg19241744,10,73078789
cg19241779,19,5912953
cg19241807,2,25392555
cg19241831,2,26782725
cg19241872,6,27470565
cg19241878,17,48846188
cg19241882,10,92753660
cg19241919,7,81040365
cg19241927,1,56333493
cg19241954,1,208421317
cg19241958,10,14614829
cg19241973,4,8262687
cg19242003,3,108099707
cg19242112,3,140664726
cg19242173,17,208699
cg19242174,7,107578249
cg19242228,20,19847900
cg19242268,20,62688572
cg19242316,8,33457358
cg19242345,1,8455018
cg19242378,7,1014866
cg19242397,11,10781045
cg19242424,12,33140307
cg19242448,6,80816806
cg19242459,2,239006510
cg19242467,21,41415560
cg19242529,1,29454531
cg19242560,8,124428895
cg19242568,7,149420654
cg19242607,7,113436759
cg19242610,1,161569953
cg19242688,19,47139390
cg19242764,10,106306616
cg19242820,13,31714018
cg19242851,17,143232
cg19242923,10,52750994
cg19242984,7,144081683
cg19243021,10,79397430
cg19243130,11,124543549
cg19243231,14,62044144
cg19243252,7,2739968
cg19243268,15,31555343
cg19243330,12,53552273
cg19243356,22,20871761
cg19243373,1,154909540
cg19243391,12,53400894
cg19243398,22,17955980
cg19243409,7,127963544
cg19243452,7,51422786
cg19243498,3,55001119
cg19243533,1,43205604
cg19243546,7,82604978
cg19243585,10,134004978
cg19243632,16,67679088
cg19243634,11,73340169
cg19243656,2,73340093
cg19243691,7,129074078
cg19243717,1,8362654
cg19243721,6,166851829
cg19243762,5,39393092
cg19243777,12,26278766
cg19243780,3,23567564
cg19243788,21,47431525
cg19243795,20,34679004
cg19243826,19,14584925
cg19243833,17,79178591
cg19243842,1,3058520
cg19243859,15,62915483
cg19243860,5,34841960
cg19243939,1,40916152
cg19243963,13,46543826
cg19243965,6,33256971
cg19243978,9,138553815
cg19244029,3,156022309
cg19244032,Y,16636989
cg19244064,10,103991856
cg19244091,5,113437064
cg19244200,19,53073756
cg19244297,15,71145290
cg19244300,1,110113303
cg19244312,3,171964314
cg19244318,6,57180947
cg19244342,2,71204700
cg19244380,11,46612743
cg19244428,6,3229232
cg19244464,6,147235368
cg19244520,18,22802984
cg19244546,X,100182695
cg19244553,7,2476986
cg19244562,7,149528624
cg19244583,20,32142876
cg19244587,2,11211577
cg19244639,12,7343333
